Boundary	Data 2PSVJ_NonClosure	Data 2PSVJ_NC_err	Background MC 2PSVJ_NonClosure	Background MC 2PSVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	-0.23134	0.42464	-0.58798	0.67391	0.35665	0.79654
225.86207	-0.20081	0.40393	-0.54714	0.64970	0.34633	0.76503
226.72414	-0.14404	0.36348	-0.43267	0.58847	0.28863	0.69168
227.58621	-0.14404	0.36348	-0.43711	0.58985	0.29307	0.69285
228.44828	-0.18545	0.37478	-0.44162	0.59110	0.25616	0.69990
229.31034	-0.08469	0.33061	-0.42378	0.57369	0.33908	0.66213
230.17241	-0.08469	0.33061	-0.37870	0.55061	0.29401	0.64224
231.03448	-0.17362	0.35814	-0.04534	0.44410	-0.12828	0.57051
231.89655	-0.17362	0.35814	-0.01555	0.42983	-0.15807	0.55948
232.75862	-0.28962	0.38624	0.06939	0.39293	-0.35901	0.55098
233.62069	-0.13043	0.31771	0.10351	0.34233	-0.23395	0.46705
234.48276	-0.17322	0.32753	0.10417	0.33841	-0.27739	0.47095
235.34483	-0.17322	0.32753	0.09512	0.33774	-0.26834	0.47047
236.20690	-0.25991	0.34738	0.11911	0.32701	-0.37903	0.47708
237.06897	-0.25991	0.34738	0.15454	0.31164	-0.41446	0.46668
237.93103	-0.20972	0.33067	0.16482	0.30721	-0.37454	0.45135
238.79310	-0.20972	0.33067	0.14649	0.31270	-0.35621	0.45510
239.65517	-0.20972	0.33067	0.27765	0.26361	-0.48737	0.42288
240.51724	-0.24474	0.31656	0.19183	0.27335	-0.43657	0.41824
241.37931	-0.17769	0.29015	0.19214	0.27268	-0.36982	0.39817
242.24138	-0.26754	0.29606	0.17344	0.30626	-0.44098	0.42597
243.10345	-0.18895	0.27222	0.14778	0.31565	-0.33673	0.41682
243.96552	-0.18895	0.27222	0.10002	0.33239	-0.28897	0.42963
244.82759	-0.23975	0.27765	0.08449	0.33780	-0.32423	0.43726
245.68966	-0.25446	0.27652	0.11963	0.32702	-0.37409	0.42826
246.55172	-0.22807	0.26987	0.06082	0.34965	-0.28889	0.44168
247.41379	-0.32304	0.27440	-0.03294	0.36275	-0.29010	0.45484
248.27586	-0.29631	0.26801	-0.05484	0.36979	-0.24147	0.45670
249.13793	-0.27045	0.26187	-0.05221	0.36850	-0.21824	0.45207
250.00000	-0.28574	0.25722	-0.01639	0.35631	-0.26935	0.43945
