Boundary	Data 1SVJ_NonClosure	Data 1SVJ_NC_err	Background MC 1SVJ_NonClosure	Background MC 1SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	0.03025	0.04520	-0.01192	0.07096	0.04217	0.08413
225.86207	0.03015	0.04507	-0.01873	0.07131	0.04888	0.08436
226.72414	0.01972	0.04339	-0.01078	0.06751	0.03050	0.08025
227.58621	0.02576	0.04287	-0.00855	0.06726	0.03430	0.07976
228.44828	0.03010	0.04251	-0.00428	0.06688	0.03438	0.07925
229.31034	0.02871	0.04239	-0.00392	0.06679	0.03264	0.07911
230.17241	0.03339	0.04203	0.01153	0.06634	0.02185	0.07854
231.03448	0.02843	0.04265	0.02274	0.06957	0.00569	0.08160
231.89655	0.03059	0.04240	0.02966	0.07013	0.00094	0.08195
232.75862	0.03209	0.04217	0.02921	0.07008	0.00288	0.08179
233.62069	0.00376	0.04071	0.03240	0.06472	-0.02865	0.07646
234.48276	0.00512	0.04048	0.02971	0.06488	-0.02459	0.07647
235.34483	0.00144	0.04048	0.03135	0.06472	-0.02991	0.07634
236.20690	0.00681	0.04014	0.03307	0.06456	-0.02626	0.07602
237.06897	0.00747	0.03999	0.04522	0.06401	-0.03775	0.07547
237.93103	0.00791	0.03989	0.05422	0.06359	-0.04631	0.07506
238.79310	0.00495	0.03988	0.05250	0.06367	-0.04755	0.07513
239.65517	0.00243	0.03987	0.04981	0.06385	-0.04738	0.07528
240.51724	-0.01155	0.03863	0.02843	0.06259	-0.03997	0.07355
241.37931	-0.01052	0.03844	0.01961	0.06335	-0.03013	0.07410
242.24138	-0.01750	0.04020	0.01110	0.06465	-0.02860	0.07613
243.10345	-0.00961	0.03974	0.00627	0.06500	-0.01588	0.07619
243.96552	-0.01221	0.03970	-0.00747	0.06622	-0.00474	0.07721
244.82759	-0.01853	0.03984	-0.01274	0.06664	-0.00579	0.07764
245.68966	-0.02059	0.03982	-0.01299	0.06705	-0.00760	0.07799
246.55172	-0.02622	0.03997	-0.01412	0.06721	-0.01209	0.07820
247.41379	-0.01346	0.03754	-0.03241	0.06482	0.01895	0.07490
248.27586	-0.02089	0.03773	-0.04075	0.06545	0.01986	0.07554
249.13793	-0.01871	0.03760	-0.04649	0.06618	0.02778	0.07612
250.00000	-0.01750	0.03746	-0.02650	0.06557	0.00900	0.07552
