Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	0.00316	0.01779	-0.00368	0.01620	0.00684	0.02406
0.32069	0.00446	0.01759	-0.01247	0.01641	0.01693	0.02406
0.34138	-0.00154	0.01780	-0.01198	0.01683	0.01044	0.02449
0.36207	0.01645	0.01753	-0.01456	0.01724	0.03101	0.02459
0.38276	0.02001	0.01720	-0.01059	0.01711	0.03060	0.02426
0.40345	0.01446	0.01724	-0.00139	0.01725	0.01585	0.02438
0.42414	0.00350	0.01736	-0.00536	0.01787	0.00887	0.02491
0.44483	0.01822	0.01700	0.01248	0.01766	0.00575	0.02451
0.46552	0.02455	0.01640	0.01802	0.01707	0.00653	0.02367
0.48621	0.02244	0.01616	0.00688	0.01696	0.01556	0.02343
0.50690	0.00688	0.01620	0.00948	0.01685	-0.00260	0.02337
0.52759	-0.00163	0.01599	0.01627	0.01629	-0.01790	0.02283
0.54828	-0.01341	0.01613	0.01052	0.01631	-0.02394	0.02294
0.56897	-0.01377	0.01619	0.01108	0.01646	-0.02485	0.02309
0.58966	-0.00797	0.01613	0.01242	0.01682	-0.02039	0.02330
0.61034	-0.01722	0.01605	0.02046	0.01640	-0.03768	0.02295
0.63103	-0.01908	0.01622	0.02692	0.01660	-0.04600	0.02321
0.65172	-0.01876	0.01638	0.02486	0.01691	-0.04362	0.02355
0.67241	-0.01298	0.01651	0.03359	0.01706	-0.04657	0.02374
0.69310	-0.01004	0.01640	0.03546	0.01703	-0.04550	0.02364
0.71379	-0.03035	0.01697	0.01400	0.01769	-0.04436	0.02451
0.73448	-0.04470	0.01764	0.00903	0.01904	-0.05373	0.02595
0.75517	-0.04757	0.01778	0.01549	0.01938	-0.06306	0.02630
0.77586	-0.04121	0.01813	0.01961	0.02038	-0.06083	0.02727
0.79655	-0.02122	0.01796	0.02504	0.02093	-0.04626	0.02757
0.81724	0.01244	0.01722	0.05019	0.02060	-0.03776	0.02685
0.83793	0.01564	0.01673	0.05407	0.01995	-0.03843	0.02604
0.85862	0.02192	0.01650	0.06284	0.01948	-0.04093	0.02552
0.87931	0.02393	0.01636	0.05409	0.01950	-0.03017	0.02545
0.90000	0.03038	0.01587	0.05529	0.01936	-0.02491	0.02504
