Boundary	Data 3PSVJ_NonClosure	Data 3PSVJ_NC_err	Background MC 3PSVJ_NonClosure	Background MC 3PSVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	nan	nan	nan	nan	nan	nan
225.86207	nan	nan	nan	nan	nan	nan
226.72414	nan	nan	nan	nan	nan	nan
227.58621	nan	nan	nan	nan	nan	nan
228.44828	nan	nan	nan	nan	nan	nan
229.31034	nan	nan	nan	nan	nan	nan
230.17241	nan	nan	nan	nan	nan	nan
231.03448	nan	nan	nan	nan	nan	nan
231.89655	nan	nan	nan	nan	nan	nan
232.75862	nan	nan	nan	nan	nan	nan
233.62069	0.00000	1.54919	nan	nan	nan	nan
234.48276	0.00000	1.54919	nan	nan	nan	nan
235.34483	0.00000	1.54919	nan	nan	nan	nan
236.20690	0.00000	1.54919	nan	nan	nan	nan
237.06897	0.00000	1.54919	nan	nan	nan	nan
237.93103	0.00000	1.54919	nan	nan	nan	nan
238.79310	0.00000	1.54919	nan	nan	nan	nan
239.65517	0.00000	1.54919	nan	nan	nan	nan
240.51724	0.16667	1.28200	nan	nan	nan	nan
241.37931	0.16667	1.28200	0.80644	0.24552	-0.63978	1.30530
242.24138	nan	nan	nan	nan	nan	nan
243.10345	nan	nan	nan	nan	nan	nan
243.96552	nan	nan	nan	nan	nan	nan
244.82759	nan	nan	nan	nan	nan	nan
245.68966	nan	nan	nan	nan	nan	nan
246.55172	nan	nan	nan	nan	nan	nan
247.41379	nan	nan	nan	nan	nan	nan
248.27586	nan	nan	nan	nan	nan	nan
249.13793	nan	nan	0.96815	0.03973	nan	nan
250.00000	nan	nan	0.98330	0.02260	nan	nan
