Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	0.00742	0.01140	0.00701	0.01744	0.00040	0.02084
225.86207	0.00776	0.01140	0.00746	0.01748	0.00030	0.02087
226.72414	0.00931	0.01087	0.00316	0.01672	0.00615	0.01994
227.58621	0.00794	0.01088	0.00147	0.01680	0.00647	0.02002
228.44828	0.00840	0.01088	0.00320	0.01682	0.00520	0.02004
229.31034	0.00772	0.01090	0.00364	0.01688	0.00409	0.02009
230.17241	0.00668	0.01091	0.00259	0.01695	0.00409	0.02016
231.03448	0.00901	0.01099	0.01229	0.01694	-0.00328	0.02020
231.89655	0.00877	0.01100	0.01328	0.01698	-0.00451	0.02023
232.75862	0.01024	0.01100	0.01405	0.01703	-0.00380	0.02027
233.62069	0.00288	0.01044	0.01346	0.01608	-0.01058	0.01917
234.48276	0.00248	0.01046	0.01165	0.01616	-0.00917	0.01925
235.34483	0.00445	0.01044	0.01026	0.01625	-0.00580	0.01931
236.20690	0.00357	0.01046	0.00962	0.01631	-0.00605	0.01938
237.06897	0.00310	0.01048	0.00956	0.01637	-0.00645	0.01944
237.93103	0.00241	0.01050	0.00889	0.01645	-0.00648	0.01951
238.79310	0.00263	0.01050	0.00678	0.01655	-0.00416	0.01960
239.65517	0.00038	0.01054	0.00747	0.01661	-0.00709	0.01967
240.51724	-0.00409	0.01021	0.00236	0.01612	-0.00645	0.01908
241.37931	-0.00474	0.01024	0.00261	0.01623	-0.00735	0.01919
242.24138	-0.00870	0.01072	0.00024	0.01695	-0.00894	0.02006
243.10345	-0.01001	0.01077	0.00099	0.01708	-0.01099	0.02019
243.96552	-0.01132	0.01082	0.00098	0.01721	-0.01230	0.02033
244.82759	-0.01133	0.01085	0.00208	0.01731	-0.01341	0.02043
245.68966	-0.01235	0.01090	0.00094	0.01745	-0.01329	0.02057
246.55172	-0.01061	0.01091	-0.00139	0.01760	-0.00922	0.02071
247.41379	-0.01487	0.01049	-0.00409	0.01684	-0.01079	0.01983
248.27586	-0.01413	0.01051	-0.00470	0.01696	-0.00943	0.01995
249.13793	-0.00994	0.01050	-0.00446	0.01706	-0.00547	0.02004
250.00000	-0.01216	0.01061	-0.00725	0.01736	-0.00491	0.02035
