Boundary	Data 3SVJ_NonClosure	Data 3SVJ_NC_err	Background MC 3SVJ_NonClosure	Background MC 3SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.15583	0.45233	0.14017	0.52946	-0.29600	0.69637
0.32069	0.00897	0.39800	-0.16245	0.67638	0.17142	0.78479
0.34138	0.07301	0.37435	0.00912	0.55466	0.06388	0.66917
0.36207	0.04963	0.39870	-0.14328	0.67321	0.19292	0.78241
0.38276	0.15385	0.34831	-0.19998	0.65868	0.35383	0.74511
0.40345	0.23354	0.33861	-0.24829	0.68942	0.48183	0.76809
0.42414	0.37228	0.30101	-0.19842	0.68822	0.57070	0.75117
0.44483	0.43465	0.24087	0.18500	0.44095	0.24966	0.50245
0.46552	0.38440	0.24995	0.17258	0.45434	0.21182	0.51856
0.48621	0.28205	0.29982	0.18911	0.44477	0.09294	0.53639
0.50690	0.38660	0.23237	-1.82322	2.39599	2.20982	2.40723
0.52759	0.36920	0.22737	-1.66706	2.21091	2.03626	2.22257
0.54828	0.20800	0.28216	-1.30866	1.88952	1.51666	1.91047
0.56897	-0.01706	0.37014	-1.10034	1.64719	1.08328	1.68826
0.58966	0.13705	0.30989	-1.46617	1.88843	1.60322	1.91369
0.61034	0.04025	0.33686	-1.60043	1.89642	1.64068	1.92611
0.63103	-0.06796	0.36736	-1.63496	1.92797	1.56700	1.96266
0.65172	-0.10769	0.37021	-1.73320	1.94826	1.62551	1.98313
0.67241	-0.13181	0.35815	-2.22577	2.23695	2.09396	2.26544
0.69310	-0.13000	0.35180	-2.18962	2.18466	2.05962	2.21281
0.71379	-0.37783	0.44982	-1.74622	1.84222	1.36839	1.89634
0.73448	-0.45098	0.46970	-1.45875	1.66395	1.00777	1.72897
0.75517	-0.54386	0.48391	-1.47666	1.66050	0.93280	1.72958
0.77586	-0.58458	0.49559	0.18751	0.38070	-0.77209	0.62493
0.79655	-0.60217	0.48880	0.21890	0.36427	-0.82106	0.60960
0.81724	-0.53467	0.47936	0.12682	0.40670	-0.66149	0.62864
0.83793	-0.65493	0.46952	0.02498	0.43174	-0.67991	0.63785
0.85862	-0.60839	0.44249	0.06610	0.41044	-0.67449	0.60354
0.87931	-0.62759	0.42735	0.03678	0.41025	-0.66437	0.59240
0.90000	-0.65492	0.37286	0.19792	0.30411	-0.85285	0.48115
