Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.02040	0.11705	0.07426	0.15410	-0.09466	0.19351
0.32069	-0.03039	0.11544	0.19550	0.16910	-0.22589	0.20475
0.34138	0.01100	0.10660	0.14721	0.16783	-0.13621	0.19883
0.36207	0.01361	0.10584	0.09207	0.18198	-0.07846	0.21052
0.38276	0.01211	0.10427	0.09430	0.17822	-0.08219	0.20648
0.40345	-0.03468	0.10817	0.08760	0.17920	-0.12228	0.20931
0.42414	-0.08917	0.11435	0.03276	0.19145	-0.12193	0.22300
0.44483	-0.04193	0.11202	-0.08697	0.28698	0.04504	0.30806
0.46552	-0.04847	0.10920	-0.08002	0.27627	0.03155	0.29707
0.48621	-0.00973	0.10533	-0.10670	0.28422	0.09698	0.30311
0.50690	-0.00670	0.09886	-0.14793	0.26819	0.14123	0.28583
0.52759	-0.00604	0.09803	-0.12010	0.25074	0.11406	0.26923
0.54828	0.01395	0.09553	-0.08909	0.24591	0.10303	0.26381
0.56897	-0.02424	0.09961	-0.06703	0.18145	0.04278	0.20699
0.58966	-0.08799	0.10440	-0.20521	0.22404	0.11723	0.24718
0.61034	-0.07919	0.10095	-0.24247	0.23367	0.16328	0.25454
0.63103	-0.07302	0.10116	-0.16072	0.23801	0.08770	0.25861
0.65172	-0.00505	0.09398	-0.25985	0.25954	0.25480	0.27603
0.67241	-0.06531	0.09552	0.00381	0.23709	-0.06912	0.25561
0.69310	-0.04790	0.09198	-0.05053	0.24853	0.00263	0.26500
0.71379	-0.11227	0.09997	0.12200	0.21834	-0.23427	0.24014
0.73448	-0.09616	0.09856	0.04467	0.20606	-0.14083	0.22842
0.75517	-0.07253	0.09455	0.05612	0.19834	-0.12865	0.21972
0.77586	-0.05110	0.09325	0.07854	0.19208	-0.12965	0.21352
0.79655	-0.07117	0.09510	0.09462	0.18639	-0.16579	0.20925
0.81724	-0.08871	0.09637	0.11466	0.18175	-0.20337	0.20572
0.83793	-0.09113	0.09008	0.07470	0.19243	-0.16582	0.21247
0.85862	-0.06377	0.08635	0.02078	0.19509	-0.08454	0.21335
0.87931	-0.03880	0.08286	0.09407	0.18031	-0.13287	0.19844
0.90000	-0.03098	0.07011	0.06389	0.15146	-0.09487	0.16690
