Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.04555	0.01598	-0.03409	0.01577	-0.01146	0.02245
0.32069	-0.04789	0.01588	-0.03756	0.01592	-0.01033	0.02249
0.34138	-0.04782	0.01597	-0.04024	0.01648	-0.00758	0.02294
0.36207	-0.03288	0.01582	-0.03505	0.01671	0.00218	0.02302
0.38276	-0.02959	0.01554	-0.03293	0.01666	0.00334	0.02278
0.40345	-0.03852	0.01563	-0.03175	0.01690	-0.00677	0.02302
0.42414	-0.03516	0.01551	-0.03099	0.01712	-0.00417	0.02310
0.44483	-0.02133	0.01522	-0.02166	0.01692	0.00033	0.02276
0.46552	-0.01830	0.01473	-0.01633	0.01633	-0.00197	0.02199
0.48621	-0.01950	0.01451	-0.02358	0.01637	0.00408	0.02187
0.50690	-0.02915	0.01443	-0.02168	0.01629	-0.00747	0.02177
0.52759	-0.03987	0.01428	-0.01537	0.01578	-0.02449	0.02128
0.54828	-0.05169	0.01439	-0.02123	0.01586	-0.03046	0.02141
0.56897	-0.04988	0.01439	-0.02359	0.01604	-0.02629	0.02155
0.58966	-0.04416	0.01435	-0.02211	0.01613	-0.02205	0.02159
0.61034	-0.04691	0.01417	-0.01663	0.01566	-0.03029	0.02112
0.63103	-0.04852	0.01429	-0.00890	0.01571	-0.03962	0.02123
0.65172	-0.04751	0.01441	-0.01324	0.01609	-0.03427	0.02160
0.67241	-0.04805	0.01459	-0.00821	0.01624	-0.03984	0.02183
0.69310	-0.05042	0.01456	-0.00705	0.01620	-0.04338	0.02178
0.71379	-0.06572	0.01497	-0.02707	0.01687	-0.03865	0.02255
0.73448	-0.07509	0.01547	-0.02642	0.01770	-0.04867	0.02351
0.75517	-0.07740	0.01556	-0.02109	0.01777	-0.05631	0.02362
0.77586	-0.07375	0.01591	-0.01385	0.01850	-0.05990	0.02440
0.79655	-0.06065	0.01583	-0.00558	0.01875	-0.05508	0.02454
0.81724	-0.01983	0.01505	0.01476	0.01820	-0.03460	0.02362
0.83793	-0.01374	0.01456	0.02527	0.01763	-0.03901	0.02286
0.85862	-0.00331	0.01428	0.03432	0.01724	-0.03763	0.02239
0.87931	-0.00242	0.01415	0.03031	0.01723	-0.03273	0.02230
0.90000	0.00186	0.01371	0.02990	0.01698	-0.02803	0.02183
