Boundary	Data 1SVJ_NonClosure	Data 1SVJ_NC_err	Background MC 1SVJ_NonClosure	Background MC 1SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.04786	0.03732	-0.01728	0.04471	-0.03058	0.05824
0.32069	-0.03765	0.03595	-0.02268	0.04417	-0.01498	0.05695
0.34138	-0.04120	0.03497	-0.01045	0.04234	-0.03075	0.05492
0.36207	-0.02079	0.03347	-0.03482	0.04257	0.01403	0.05415
0.38276	-0.03021	0.03293	-0.01464	0.04110	-0.01557	0.05266
0.40345	-0.02069	0.03173	0.02148	0.03832	-0.04217	0.04975
0.42414	-0.04651	0.03177	-0.00059	0.03844	-0.04592	0.04987
0.44483	-0.03392	0.03064	0.01815	0.03728	-0.05208	0.04826
0.46552	-0.02275	0.02944	0.02197	0.03714	-0.04471	0.04739
0.48621	-0.03435	0.02900	-0.00749	0.03733	-0.02686	0.04727
0.50690	-0.03480	0.02836	-0.04133	0.03751	0.00653	0.04703
0.52759	-0.02634	0.02750	-0.03532	0.03646	0.00898	0.04567
0.54828	-0.02776	0.02715	-0.03495	0.03585	0.00719	0.04497
0.56897	-0.03375	0.02702	-0.03355	0.03630	-0.00020	0.04526
0.58966	-0.03900	0.02701	-0.02327	0.03616	-0.01573	0.04514
0.61034	-0.02749	0.02618	-0.01293	0.03521	-0.01456	0.04388
0.63103	-0.01617	0.02574	-0.00370	0.03518	-0.01247	0.04359
0.65172	-0.01590	0.02569	0.00072	0.03532	-0.01662	0.04367
0.67241	-0.00655	0.02543	0.01657	0.03521	-0.02312	0.04343
0.69310	-0.00117	0.02508	0.01584	0.03498	-0.01701	0.04304
0.71379	-0.00793	0.02530	0.01021	0.03501	-0.01814	0.04320
0.73448	-0.00678	0.02545	-0.01520	0.03625	0.00843	0.04429
0.75517	0.00190	0.02512	-0.00971	0.03614	0.01161	0.04401
0.77586	0.00500	0.02517	0.01278	0.03598	-0.00778	0.04391
0.79655	0.01794	0.02469	0.01368	0.03555	0.00426	0.04328
0.81724	0.03903	0.02365	0.03520	0.03460	0.00383	0.04191
0.83793	0.03897	0.02304	0.02495	0.03391	0.01402	0.04100
0.85862	0.04314	0.02258	0.02036	0.03330	0.02278	0.04023
0.87931	0.04250	0.02231	0.01400	0.03316	0.02850	0.03997
0.90000	0.03552	0.02190	0.02508	0.03214	0.01045	0.03890
