Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	0.06147	0.15791	-0.13927	0.26615	0.20074	0.30947
0.32069	0.08812	0.14710	-0.19017	0.25682	0.27828	0.29597
0.34138	0.13478	0.13132	-0.03707	0.20283	0.17185	0.24163
0.36207	0.08540	0.13126	-0.05673	0.18982	0.14213	0.23078
0.38276	0.13640	0.11953	-0.20397	0.20492	0.34036	0.23724
0.40345	0.13200	0.11332	-0.11586	0.19643	0.24786	0.22678
0.42414	0.12972	0.10824	-0.15481	0.19151	0.28453	0.21998
0.44483	0.11116	0.10635	-0.12020	0.18979	0.23136	0.21756
0.46552	0.12403	0.10139	-0.18542	0.19927	0.30945	0.22358
0.48621	0.20124	0.08917	-0.17745	0.19356	0.37868	0.21311
0.50690	0.22927	0.08308	-0.18395	0.18600	0.41322	0.20371
0.52759	0.18909	0.08467	-0.18617	0.17852	0.37526	0.19758
0.54828	0.13731	0.08771	-0.15602	0.17935	0.29333	0.19965
0.56897	0.18262	0.08131	-0.15299	0.17475	0.33560	0.19274
0.58966	0.19867	0.07732	-0.19907	0.18162	0.39774	0.19739
0.61034	0.19653	0.07509	-0.15987	0.17147	0.35640	0.18719
0.63103	0.16636	0.07611	-0.11079	0.16341	0.27715	0.18027
0.65172	0.19471	0.07156	-0.15220	0.16845	0.34691	0.18302
0.67241	0.18538	0.07071	-0.10333	0.15944	0.28871	0.17441
0.69310	0.19443	0.06861	-0.07867	0.15224	0.27310	0.16698
0.71379	0.20554	0.06638	-0.18039	0.16656	0.38592	0.17930
0.73448	0.19501	0.06613	-0.12723	0.15711	0.32224	0.17046
0.75517	0.17985	0.06633	-0.06059	0.14454	0.24044	0.15903
0.77586	0.14696	0.06806	-0.06552	0.14234	0.21248	0.15778
0.79655	0.12170	0.06816	-0.06240	0.13929	0.18410	0.15507
0.81724	0.08299	0.06855	-0.06622	0.13378	0.14921	0.15032
0.83793	0.08420	0.06636	-0.08581	0.13073	0.17001	0.14661
0.85862	0.03827	0.06794	-0.10716	0.13054	0.14543	0.14716
0.87931	0.02454	0.06765	-0.05100	0.12255	0.07554	0.13998
0.90000	0.02089	0.06605	-0.09072	0.12253	0.11161	0.13920
