Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.16499	0.12857	-0.03003	0.09943	-0.13496	0.16253
0.32069	-0.14765	0.12390	-0.06235	0.10448	-0.08529	0.16207
0.34138	-0.01894	0.10210	-0.12982	0.11100	0.11088	0.15081
0.36207	-0.08009	0.10637	-0.08319	0.10614	0.00310	0.15026
0.38276	-0.06831	0.10273	-0.05717	0.10101	-0.01114	0.14407
0.40345	-0.01307	0.09502	-0.03121	0.09659	0.01814	0.13549
0.42414	-0.03818	0.09449	0.01150	0.09358	-0.04967	0.13298
0.44483	-0.07606	0.09893	0.01297	0.10116	-0.08902	0.14150
0.46552	-0.03911	0.09247	0.00652	0.09961	-0.04563	0.13592
0.48621	-0.00709	0.08727	-0.01556	0.10007	0.00846	0.13278
0.50690	-0.01452	0.08080	-0.05358	0.09454	0.03906	0.12436
0.52759	-0.00164	0.07742	-0.04552	0.09332	0.04388	0.12125
0.54828	-0.02042	0.07737	-0.04627	0.09320	0.02586	0.12113
0.56897	-0.00592	0.07521	-0.01956	0.08969	0.01364	0.11705
0.58966	0.01864	0.07232	-0.03504	0.09151	0.05368	0.11664
0.61034	0.00093	0.07212	-0.02133	0.08814	0.02226	0.11389
0.63103	0.02665	0.06948	-0.00398	0.08620	0.03063	0.11072
0.65172	0.03949	0.06786	-0.01307	0.08741	0.05256	0.11066
0.67241	0.03406	0.06534	-0.05750	0.08890	0.09156	0.11033
0.69310	0.03404	0.06451	-0.04409	0.08425	0.07813	0.10611
0.71379	-0.03404	0.07197	-0.01095	0.08204	-0.02309	0.10913
0.73448	-0.06580	0.07433	-0.00363	0.08360	-0.06217	0.11187
0.75517	-0.02733	0.07105	0.03077	0.08119	-0.05810	0.10789
0.77586	0.02097	0.06711	0.03617	0.08188	-0.01520	0.10587
0.79655	0.01036	0.06712	0.00620	0.08043	0.00415	0.10476
0.81724	0.05000	0.06217	0.06817	0.07212	-0.01817	0.09522
0.83793	0.06401	0.05683	0.07575	0.06610	-0.01175	0.08717
0.85862	0.08790	0.05441	0.06162	0.06660	0.02629	0.08600
0.87931	0.08548	0.05364	0.04797	0.06829	0.03751	0.08684
0.90000	0.07133	0.05315	0.03763	0.06830	0.03370	0.08655
