Boundary	Data 3SVJ_NonClosure	Data 3SVJ_NC_err	Background MC 3SVJ_NonClosure	Background MC 3SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	-0.05862	0.37181	0.02383	0.60182	-0.08246	0.70741
225.86207	-0.05862	0.37181	-0.47898	0.89014	0.42035	0.96467
226.72414	-0.04626	0.34398	-0.61121	0.90735	0.56495	0.97036
227.58621	0.01618	0.31856	-0.59447	0.88829	0.61066	0.94368
228.44828	-0.02814	0.33027	-0.63966	0.90349	0.61152	0.96197
229.31034	-0.07275	0.34204	-0.63098	0.89236	0.55824	0.95566
230.17241	-0.07275	0.34204	-0.62476	0.88031	0.55202	0.94442
231.03448	0.05484	0.33171	-0.53095	0.70224	0.58579	0.77664
231.89655	0.05484	0.33171	-0.54782	0.70654	0.60266	0.78053
232.75862	0.09715	0.31453	-0.55114	0.70352	0.64830	0.77063
233.62069	0.04204	0.29249	-0.46792	0.62663	0.50996	0.69154
234.48276	-0.00748	0.30404	-0.49699	0.63249	0.48950	0.70177
235.34483	-0.00748	0.30404	-0.67236	0.68956	0.66487	0.75362
236.20690	-0.00748	0.30404	-0.51299	0.60877	0.50551	0.68048
237.06897	0.03300	0.28955	-0.49788	0.59295	0.53089	0.65987
237.93103	-0.01490	0.30056	-0.48020	0.57782	0.46529	0.65131
238.79310	0.06129	0.27395	-0.50975	0.58422	0.57103	0.64526
239.65517	0.12765	0.25127	-0.50063	0.56997	0.62827	0.62290
240.51724	0.16527	0.22380	-0.46661	0.53669	0.63188	0.58149
241.37931	0.18620	0.21385	-0.57637	0.57775	0.76256	0.61606
242.24138	0.13932	0.23753	-0.48241	0.52628	0.62173	0.57740
243.10345	0.08433	0.23679	-0.47239	0.50963	0.55671	0.56195
243.96552	0.07089	0.23315	-0.39075	0.47471	0.46164	0.52888
244.82759	0.07089	0.23315	-0.40855	0.47136	0.47944	0.52587
245.68966	0.05435	0.23431	-0.41449	0.46795	0.46884	0.52333
246.55172	0.00749	0.23739	-0.47426	0.48662	0.48174	0.54144
247.41379	-0.16632	0.25427	-0.34355	0.42158	0.17723	0.49233
248.27586	-0.15076	0.24805	-0.30728	0.40379	0.15652	0.47390
249.13793	-0.16597	0.24739	-0.24795	0.38034	0.08198	0.45372
250.00000	-0.13750	0.23647	-0.22254	0.36419	0.08504	0.43422
