Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	-0.13766	0.23584	0.09365	0.35860	-0.23131	0.42921
225.86207	-0.10949	0.22960	0.13804	0.34297	-0.24753	0.41273
226.72414	-0.09347	0.21615	-0.05370	0.43030	-0.03977	0.48154
227.58621	-0.08248	0.21358	-0.07739	0.44162	-0.00509	0.49055
228.44828	-0.09821	0.21660	-0.07610	0.44118	-0.02211	0.49149
229.31034	-0.11890	0.22016	-0.06525	0.43726	-0.05365	0.48956
230.17241	-0.13503	0.22327	-0.06784	0.43907	-0.06719	0.49258
231.03448	-0.21404	0.23168	0.08393	0.41821	-0.29797	0.47810
231.89655	-0.19797	0.22825	0.08643	0.41716	-0.28440	0.47553
232.75862	-0.20190	0.22880	0.09185	0.41486	-0.29375	0.47377
233.62069	-0.04864	0.18855	0.00941	0.40477	-0.05805	0.44653
234.48276	-0.06542	0.19149	0.01940	0.40142	-0.08483	0.44475
235.34483	-0.08244	0.19447	0.03070	0.39775	-0.11315	0.44274
236.20690	-0.04751	0.18799	0.33710	0.26940	-0.38461	0.32850
237.06897	-0.03052	0.18485	0.34139	0.26754	-0.37191	0.32519
237.93103	-0.01384	0.18178	0.34329	0.26675	-0.35712	0.32280
238.79310	-0.04588	0.18725	0.34343	0.26675	-0.38931	0.32591
239.65517	-0.04535	0.18704	0.34445	0.26633	-0.38980	0.32545
240.51724	-0.07447	0.18467	0.33356	0.25170	-0.40803	0.31218
241.37931	-0.10009	0.18893	0.33569	0.25087	-0.43578	0.31405
242.24138	-0.04094	0.18150	0.14061	0.38988	-0.18155	0.43006
243.10345	-0.02805	0.17925	0.13203	0.39418	-0.16008	0.43302
243.96552	-0.00274	0.17483	0.15167	0.38606	-0.15441	0.42380
244.82759	0.02194	0.17053	0.14916	0.38733	-0.12722	0.42321
245.68966	-0.01937	0.17780	0.12543	0.40019	-0.14479	0.43791
246.55172	-0.03784	0.18105	0.13043	0.39833	-0.16827	0.43754
247.41379	-0.08537	0.18283	0.09590	0.39199	-0.18127	0.43253
248.27586	-0.10659	0.18656	0.09107	0.39501	-0.19765	0.43685
249.13793	-0.08302	0.18274	0.08378	0.39905	-0.16680	0.43890
250.00000	-0.14505	0.19531	0.07368	0.42097	-0.21873	0.46408
