Boundary	Data 1SVJ_NonClosure	Data 1SVJ_NC_err	Background MC 1SVJ_NonClosure	Background MC 1SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	-0.01528	0.04438	0.00221	0.08504	-0.01748	0.09593
225.86207	-0.01195	0.04436	0.00350	0.08521	-0.01545	0.09606
226.72414	-0.00799	0.04229	0.00925	0.08124	-0.01724	0.09159
227.58621	-0.00629	0.04228	0.01138	0.08138	-0.01766	0.09171
228.44828	-0.01035	0.04253	0.01248	0.08159	-0.02283	0.09201
229.31034	-0.01551	0.04281	0.01289	0.08184	-0.02840	0.09236
230.17241	-0.01440	0.04288	0.01121	0.08234	-0.02561	0.09283
231.03448	-0.02848	0.04420	-0.00911	0.08962	-0.01937	0.09993
231.89655	-0.03325	0.04448	-0.00656	0.08975	-0.02669	0.10016
232.75862	-0.03476	0.04465	-0.00919	0.09032	-0.02558	0.10075
233.62069	-0.03254	0.04208	0.00830	0.08281	-0.04084	0.09289
234.48276	-0.03344	0.04220	-0.00132	0.08384	-0.03212	0.09386
235.34483	-0.03069	0.04221	-0.00521	0.08452	-0.02548	0.09447
236.20690	-0.02757	0.04218	-0.00716	0.08501	-0.02041	0.09490
237.06897	-0.02155	0.04207	-0.00357	0.08504	-0.01798	0.09488
237.93103	-0.01999	0.04211	-0.01545	0.08628	-0.00455	0.09600
238.79310	-0.02026	0.04218	-0.01573	0.08668	-0.00453	0.09640
239.65517	-0.02161	0.04236	-0.01679	0.08724	-0.00482	0.09698
240.51724	-0.02106	0.04080	-0.02067	0.08244	-0.00039	0.09198
241.37931	-0.01751	0.04075	-0.02013	0.08282	0.00262	0.09231
242.24138	-0.01251	0.04246	-0.00128	0.08195	-0.01123	0.09229
243.10345	-0.01396	0.04264	0.00768	0.08148	-0.02164	0.09197
243.96552	-0.01675	0.04294	0.01306	0.08142	-0.02981	0.09205
244.82759	-0.02374	0.04345	0.01311	0.08187	-0.03685	0.09268
245.68966	-0.02578	0.04371	0.00830	0.08277	-0.03407	0.09361
246.55172	-0.02668	0.04393	0.01210	0.08304	-0.03878	0.09394
247.41379	-0.00492	0.04105	0.00927	0.07840	-0.01419	0.08849
248.27586	-0.00099	0.04113	0.00880	0.07931	-0.00979	0.08934
249.13793	0.00833	0.04111	-0.00706	0.08132	0.01539	0.09112
250.00000	-0.03502	0.04545	-0.01816	0.08834	-0.01686	0.09935
