Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	0.01786	0.45499	0.08683	0.45924	-0.06898	0.64646
0.32069	0.14062	0.38975	0.04088	0.47775	0.09974	0.61656
0.34138	0.11905	0.39788	0.46085	0.36974	-0.34181	0.54316
0.36207	0.32828	0.32514	0.47666	0.35352	-0.14837	0.48031
0.38276	0.13636	0.37235	0.33562	0.45298	-0.19925	0.58637
0.40345	0.19421	0.34282	0.38365	0.42905	-0.18944	0.54919
0.42414	0.31947	0.29572	0.35694	0.44311	-0.03747	0.53272
0.44483	-0.10714	0.42888	0.46428	0.41154	-0.57142	0.59439
0.46552	-0.04590	0.40887	0.47251	0.40100	-0.51841	0.57269
0.48621	0.03077	0.38313	0.45109	0.42600	-0.42033	0.57295
0.50690	-0.16923	0.43694	0.36809	0.44472	-0.53732	0.62346
0.52759	-0.09394	0.39585	0.36372	0.44064	-0.45766	0.59234
0.54828	-0.08669	0.40033	0.32326	0.48008	-0.40995	0.62509
0.56897	-0.08271	0.39777	-0.75711	0.84207	0.67440	0.93129
0.58966	-0.00658	0.37351	-0.43558	0.67999	0.42901	0.77582
0.61034	-0.06712	0.38257	-0.60447	0.73150	0.53735	0.82550
0.63103	-0.21579	0.42207	-0.55588	0.73010	0.34009	0.84332
0.65172	-0.08974	0.36395	-0.43804	0.68003	0.34830	0.77130
0.67241	-0.29438	0.41096	-0.36180	0.58814	0.06743	0.71750
0.69310	-0.27593	0.39827	-0.35230	0.58235	0.07637	0.70552
0.71379	-0.40413	0.45655	-0.24706	0.55653	-0.15707	0.71984
0.73448	-0.37350	0.43810	-1.44490	1.55153	1.07140	1.61220
0.75517	-0.45199	0.45961	-1.48970	1.54400	1.03772	1.61096
0.77586	-0.26567	0.38422	-1.51044	1.55504	1.24476	1.60180
0.79655	-0.07864	0.31839	-1.57391	1.59943	1.49527	1.63081
0.81724	-0.16975	0.34083	-1.57839	1.60831	1.40864	1.64403
0.83793	-0.33701	0.37514	-1.32291	1.36363	0.98591	1.41429
0.85862	-0.22989	0.33983	-1.23075	1.33566	1.00087	1.37821
0.87931	-0.26290	0.34693	-1.54942	1.51118	1.28652	1.55050
0.90000	-0.14902	0.28306	-0.96667	0.96297	0.81764	1.00371
