Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.12765	0.02491	-0.08907	0.02656	-0.03858	0.03641
0.32069	-0.10973	0.02448	-0.09160	0.02743	-0.01812	0.03677
0.34138	-0.11512	0.02540	-0.10603	0.02863	-0.00909	0.03828
0.36207	-0.10167	0.02535	-0.11001	0.02960	0.00834	0.03897
0.38276	-0.09452	0.02479	-0.09547	0.02864	0.00095	0.03788
0.40345	-0.09626	0.02500	-0.08846	0.02836	-0.00780	0.03780
0.42414	-0.08302	0.02483	-0.09088	0.02841	0.00786	0.03773
0.44483	-0.07022	0.02466	-0.08357	0.02838	0.01335	0.03759
0.46552	-0.05467	0.02387	-0.09383	0.02847	0.03916	0.03715
0.48621	-0.05733	0.02397	-0.08913	0.02892	0.03180	0.03756
0.50690	-0.05485	0.02391	-0.07592	0.02875	0.02106	0.03739
0.52759	-0.05244	0.02344	-0.06486	0.02819	0.01243	0.03666
0.54828	-0.04950	0.02339	-0.07089	0.02817	0.02140	0.03661
0.56897	-0.04805	0.02337	-0.06832	0.02799	0.02028	0.03647
0.58966	-0.04641	0.02333	-0.06223	0.02749	0.01582	0.03606
0.61034	-0.04185	0.02241	-0.05094	0.02573	0.00909	0.03413
0.63103	-0.04512	0.02258	-0.06247	0.02660	0.01735	0.03489
0.65172	-0.04409	0.02256	-0.05470	0.02652	0.01061	0.03481
0.67241	-0.04166	0.02257	-0.05904	0.02684	0.01737	0.03507
0.69310	-0.05287	0.02239	-0.06539	0.02622	0.01253	0.03448
0.71379	-0.04696	0.02218	-0.06857	0.02694	0.02161	0.03489
0.73448	-0.05850	0.02238	-0.06838	0.02704	0.00989	0.03510
0.75517	-0.05190	0.02185	-0.07777	0.02672	0.02587	0.03452
0.77586	-0.05394	0.02187	-0.07296	0.02619	0.01902	0.03412
0.79655	-0.05770	0.02191	-0.07572	0.02645	0.01802	0.03434
0.81724	-0.05323	0.02166	-0.06945	0.02636	0.01621	0.03412
0.83793	-0.04955	0.02111	-0.07912	0.02605	0.02957	0.03353
0.85862	-0.05836	0.02107	-0.08372	0.02587	0.02536	0.03336
0.87931	-0.05283	0.02055	-0.09333	0.02592	0.04050	0.03308
0.90000	-0.06765	0.01798	-0.09714	0.02316	0.02949	0.02932
