Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.23788	0.40054	-0.78041	0.67553	0.54253	0.78535
0.32069	-0.23585	0.38381	-1.44083	1.25730	1.20499	1.31458
0.34138	-0.13413	0.35540	-0.96518	1.04977	0.83104	1.10830
0.36207	-0.18015	0.39015	-1.02298	1.08302	0.84284	1.15115
0.38276	-0.33746	0.42399	-1.17227	1.12966	0.83481	1.20660
0.40345	-0.48169	0.46256	-1.17658	1.12995	0.69488	1.22096
0.42414	-0.28077	0.39746	-1.14523	1.12312	0.86446	1.19138
0.44483	-0.38138	0.44174	-1.14047	1.11983	0.75909	1.20381
0.46552	-0.23490	0.38393	-1.10046	1.08965	0.86556	1.15530
0.48621	-0.08030	0.32958	-0.97892	1.03239	0.89861	1.08372
0.50690	-0.11172	0.33157	-0.73726	0.92053	0.62554	0.97842
0.52759	-0.08684	0.31429	-0.74938	0.91450	0.66254	0.96700
0.54828	-0.20862	0.36152	-0.68019	0.89800	0.47156	0.96804
0.56897	-0.22067	0.35716	-0.10715	0.41946	-0.11353	0.55092
0.58966	-0.19695	0.34464	-0.46984	0.52501	0.27289	0.62802
0.61034	-0.21676	0.33769	-0.37669	0.48022	0.15993	0.58707
0.63103	-0.21113	0.32981	-0.34237	0.48440	0.13124	0.58602
0.65172	-0.02674	0.26421	-0.29156	0.46259	0.26482	0.53272
0.67241	-0.02665	0.26356	-0.36752	0.48500	0.34087	0.55199
0.69310	0.07940	0.22720	0.26106	0.41820	-0.18166	0.47593
0.71379	0.19074	0.19594	0.26901	0.39613	-0.07827	0.44194
0.73448	0.12983	0.20802	-0.11917	0.70882	0.24901	0.73871
0.75517	0.08761	0.21648	-0.12110	0.69687	0.20871	0.72972
0.77586	0.03747	0.22592	-0.11104	0.68558	0.14852	0.72184
0.79655	-0.03541	0.24220	-0.10333	0.67434	0.06792	0.71652
0.81724	-0.03723	0.23586	-0.09599	0.66582	0.05875	0.70636
0.83793	-0.06794	0.24133	-0.10370	0.65633	0.03576	0.69929
0.85862	-0.10447	0.24957	-0.07008	0.62906	-0.03439	0.67676
0.87931	-0.19303	0.27084	0.02061	0.57328	-0.21364	0.63404
0.90000	-0.10106	0.22155	-0.02815	0.49135	-0.07291	0.53899
