Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	0.00000	0.04806	0.00000	0.06804	0.00000	0.08331
0.31897	0.00000	0.04806	0.00000	0.06804	0.00000	0.08331
0.33793	0.00000	0.04958	0.00000	0.06890	0.00000	0.08489
0.35690	0.00000	0.04958	0.00000	0.06890	0.00000	0.08489
0.37586	0.00000	0.05105	0.00000	0.06955	0.00000	0.08628
0.39483	0.00000	0.05105	0.00000	0.06955	0.00000	0.08628
0.41379	0.00000	0.05185	0.00000	0.06794	0.00000	0.08547
0.43276	0.00000	0.05185	0.00000	0.06794	0.00000	0.08547
0.45172	0.00000	0.05201	0.00000	0.06770	0.00000	0.08537
0.47069	0.00000	0.04893	0.00000	0.06300	0.00000	0.07977
0.48966	0.00000	0.05143	0.00000	0.06578	0.00000	0.08349
0.50862	0.00000	0.04887	0.00000	0.06203	0.00000	0.07897
0.52759	0.00000	0.05108	0.00000	0.06405	0.00000	0.08192
0.54655	0.00000	0.05032	0.00000	0.06152	0.00000	0.07948
0.56552	0.00000	0.05014	0.00000	0.06095	0.00000	0.07892
0.58448	0.00000	0.04893	0.00000	0.05897	0.00000	0.07662
0.60345	0.00000	0.04597	0.00000	0.05519	0.00000	0.07183
0.62241	0.00000	0.04794	0.00000	0.05708	0.00000	0.07454
0.64138	0.00000	0.04488	0.00000	0.05431	0.00000	0.07046
0.66034	0.00000	0.04670	0.00000	0.05672	0.00000	0.07347
0.67931	0.00000	0.04374	0.00000	0.05411	0.00000	0.06958
0.69828	0.00000	0.04565	0.00000	0.05599	0.00000	0.07224
0.71724	0.00000	0.04265	0.00000	0.05132	0.00000	0.06673
0.73621	0.00000	0.04134	0.00000	0.04964	0.00000	0.06460
0.75517	0.00000	0.04116	0.00000	0.04922	0.00000	0.06416
0.77414	0.00000	0.03918	0.00000	0.04711	0.00000	0.06128
0.79310	0.00000	0.03896	0.00000	0.04676	0.00000	0.06086
0.81207	0.00000	0.03715	0.00000	0.04466	0.00000	0.05809
0.83103	0.00000	0.03691	0.00000	0.04403	0.00000	0.05745
0.85000	-0.01017	0.03313	0.02005	0.03722	-0.03022	0.04983
