Boundary	Data 2PSVJ_NonClosure	Data 2PSVJ_NC_err	Background MC 2PSVJ_NonClosure	Background MC 2PSVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	0.01139	0.05142	0.04861	0.13031	-0.03722	0.14008
225.86207	0.00871	0.05156	0.05033	0.13015	-0.04162	0.13999
226.72414	-0.02214	0.05063	0.05128	0.12237	-0.07341	0.13243
227.58621	-0.01356	0.05022	0.03366	0.12471	-0.04722	0.13444
228.44828	-0.02123	0.05061	0.06101	0.12101	-0.08224	0.13116
229.31034	-0.02664	0.05089	0.06702	0.12058	-0.09366	0.13088
230.17241	-0.02618	0.05089	0.06972	0.12035	-0.09590	0.13067
231.03448	-0.04433	0.05305	0.08146	0.11358	-0.12580	0.12536
231.89655	-0.04584	0.05315	0.08156	0.11370	-0.12740	0.12551
232.75862	-0.04639	0.05320	0.10086	0.11122	-0.14725	0.12330
233.62069	-0.04823	0.05011	0.12354	0.10208	-0.17178	0.11372
234.48276	-0.03959	0.04973	0.11767	0.10291	-0.15727	0.11429
235.34483	-0.03685	0.04963	0.11754	0.10318	-0.15439	0.11450
236.20690	-0.03554	0.04960	0.11866	0.10324	-0.15420	0.11453
237.06897	-0.03424	0.04958	0.11583	0.10375	-0.15006	0.11499
237.93103	-0.03514	0.04967	0.11263	0.10439	-0.14777	0.11560
238.79310	-0.03334	0.04962	0.11440	0.10438	-0.14774	0.11558
239.65517	-0.03887	0.04993	0.11593	0.10436	-0.15480	0.11569
240.51724	-0.05547	0.04879	0.10433	0.10408	-0.15980	0.11494
241.37931	-0.04293	0.04826	0.10853	0.10376	-0.15146	0.11443
242.24138	-0.08423	0.05229	0.08094	0.11055	-0.16518	0.12229
243.10345	-0.09069	0.05268	0.07568	0.11146	-0.16637	0.12328
243.96552	-0.09138	0.05282	0.07444	0.11194	-0.16583	0.12378
244.82759	-0.09341	0.05302	0.07658	0.11197	-0.16999	0.12389
245.68966	-0.09031	0.05297	0.07660	0.11225	-0.16692	0.12412
246.55172	-0.08980	0.05306	0.07466	0.11300	-0.16446	0.12483
247.41379	-0.08106	0.05038	0.07519	0.10883	-0.15625	0.11992
248.27586	-0.08306	0.05065	0.07349	0.10895	-0.15655	0.12015
249.13793	-0.08057	0.05080	0.07128	0.10990	-0.15184	0.12108
250.00000	-0.08190	0.05259	0.07235	0.11431	-0.15425	0.12583
