Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.04907	0.01494	-0.03212	0.01491	-0.01695	0.02111
0.32069	-0.04956	0.01479	-0.03619	0.01503	-0.01337	0.02108
0.34138	-0.04802	0.01477	-0.03686	0.01542	-0.01116	0.02135
0.36207	-0.03233	0.01456	-0.03602	0.01565	0.00369	0.02138
0.38276	-0.03082	0.01429	-0.03264	0.01554	0.00182	0.02112
0.40345	-0.03829	0.01430	-0.02777	0.01575	-0.01052	0.02127
0.42414	-0.03889	0.01420	-0.02810	0.01591	-0.01079	0.02133
0.44483	-0.02532	0.01390	-0.01520	0.01566	-0.01012	0.02093
0.46552	-0.01770	0.01339	-0.01006	0.01521	-0.00764	0.02027
0.48621	-0.01780	0.01315	-0.01869	0.01524	0.00090	0.02013
0.50690	-0.02474	0.01303	-0.02124	0.01514	-0.00350	0.01998
0.52759	-0.03163	0.01284	-0.01466	0.01465	-0.01697	0.01948
0.54828	-0.04234	0.01291	-0.01748	0.01466	-0.02486	0.01953
0.56897	-0.04081	0.01289	-0.01846	0.01484	-0.02235	0.01965
0.58966	-0.03711	0.01287	-0.01708	0.01490	-0.02002	0.01969
0.61034	-0.03674	0.01265	-0.01092	0.01447	-0.02582	0.01923
0.63103	-0.03622	0.01270	-0.00178	0.01452	-0.03444	0.01929
0.65172	-0.03346	0.01277	-0.00423	0.01480	-0.02923	0.01955
0.67241	-0.03207	0.01287	0.00124	0.01495	-0.03332	0.01972
0.69310	-0.03272	0.01281	0.00307	0.01487	-0.03578	0.01963
0.71379	-0.04679	0.01313	-0.01648	0.01540	-0.03031	0.02023
0.73448	-0.05608	0.01352	-0.01837	0.01601	-0.03771	0.02095
0.75517	-0.05720	0.01356	-0.01214	0.01603	-0.04506	0.02100
0.77586	-0.05549	0.01383	-0.00339	0.01660	-0.05210	0.02161
0.79655	-0.04346	0.01372	0.00422	0.01672	-0.04768	0.02163
0.81724	-0.00723	0.01306	0.02276	0.01630	-0.02999	0.02088
0.83793	-0.00041	0.01262	0.02959	0.01581	-0.03000	0.02023
0.85862	0.00740	0.01238	0.03558	0.01542	-0.02817	0.01978
0.87931	0.00820	0.01226	0.03156	0.01543	-0.02336	0.01971
0.90000	0.01029	0.01191	0.03475	0.01514	-0.02446	0.01927
