Boundary	Data 1SVJ_NonClosure	Data 1SVJ_NC_err	Background MC 1SVJ_NonClosure	Background MC 1SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.04435	0.06971	0.01989	0.08372	-0.06424	0.10894
0.32069	-0.03658	0.06687	0.01949	0.08123	-0.05607	0.10521
0.34138	-0.06502	0.06605	0.03464	0.07854	-0.09966	0.10262
0.36207	-0.05556	0.06348	0.03023	0.07741	-0.08579	0.10011
0.38276	-0.05072	0.06153	0.04210	0.07605	-0.09282	0.09783
0.40345	-0.02011	0.05779	0.09732	0.06875	-0.11743	0.08981
0.42414	-0.05280	0.05802	0.03994	0.07169	-0.09274	0.09222
0.44483	-0.04555	0.05608	0.01502	0.07257	-0.06056	0.09171
0.46552	-0.07004	0.05569	0.00944	0.07031	-0.07948	0.08969
0.48621	-0.09069	0.05526	-0.05980	0.07266	-0.03090	0.09129
0.50690	-0.08480	0.05354	-0.09266	0.07348	0.00785	0.09092
0.52759	-0.08746	0.05231	-0.08615	0.07180	-0.00131	0.08883
0.54828	-0.07997	0.05104	-0.12154	0.07355	0.04157	0.08953
0.56897	-0.07598	0.05015	-0.13590	0.07360	0.05992	0.08906
0.58966	-0.06665	0.04925	-0.11250	0.07576	0.04584	0.09036
0.61034	-0.05559	0.04776	-0.10079	0.07383	0.04520	0.08793
0.63103	-0.04338	0.04683	-0.10277	0.07388	0.05939	0.08747
0.65172	-0.05325	0.04695	-0.11278	0.07439	0.05953	0.08797
0.67241	-0.04051	0.04627	-0.06189	0.07177	0.02138	0.08539
0.69310	-0.03447	0.04553	-0.06967	0.07214	0.03520	0.08531
0.71379	-0.02293	0.04488	-0.04454	0.07032	0.02161	0.08342
0.73448	0.00824	0.04362	-0.08128	0.07427	0.08952	0.08613
0.75517	0.02662	0.04257	-0.07632	0.07391	0.10294	0.08530
0.77586	0.04116	0.04195	-0.03802	0.07153	0.07918	0.08292
0.79655	0.05343	0.04100	-0.04473	0.07189	0.09816	0.08276
0.81724	0.05303	0.04024	0.00596	0.06615	0.04707	0.07743
0.83793	0.03792	0.03973	-0.00032	0.06502	0.03824	0.07620
0.85862	0.03489	0.03920	-0.00089	0.06586	0.03578	0.07664
0.87931	0.02815	0.03890	0.00684	0.06293	0.02131	0.07398
0.90000	0.02529	0.03801	-0.02714	0.06233	0.05244	0.07300
