Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	0.85470	0.16225	0.11735	0.62759	0.73735	0.64823
0.32069	0.88811	0.12411	0.09673	0.62121	0.79138	0.63348
0.34138	0.84874	0.12526	0.27993	0.46781	0.56881	0.48429
0.36207	0.68421	0.20506	0.36116	0.39317	0.32305	0.44343
0.38276	0.68000	0.20448	0.07639	0.56734	0.60361	0.60306
0.40345	0.67787	0.19055	0.14355	0.49182	0.53432	0.52744
0.42414	0.60000	0.21909	0.10021	0.48037	0.49979	0.52797
0.44483	0.26579	0.36416	0.09386	0.46428	0.17193	0.59006
0.46552	0.14737	0.41902	0.01843	0.48059	0.12894	0.63761
0.48621	0.29565	0.33953	0.00570	0.46535	0.28996	0.57605
0.50690	0.22105	0.36508	0.10819	0.40638	0.11286	0.54628
0.52759	-0.00800	0.44756	-0.11073	0.48452	0.10273	0.65960
0.54828	-0.17949	0.49937	0.01376	0.41821	-0.19325	0.65136
0.56897	-0.13580	0.47896	-0.00286	0.41629	-0.13294	0.63458
0.58966	-0.31250	0.52553	-0.08266	0.44091	-0.22984	0.68599
0.61034	-0.10000	0.41244	-0.25543	0.49749	0.15543	0.64622
0.63103	-0.23077	0.44160	-0.97002	0.98612	0.73925	1.08049
0.65172	-0.11111	0.38201	-0.76503	0.87356	0.65392	0.95343
0.67241	-0.02000	0.34166	-0.90894	0.93638	0.88894	0.99677
0.69310	0.16429	0.27167	-0.90115	0.90854	1.06544	0.94829
0.71379	0.16202	0.26350	-1.76678	1.35475	1.92880	1.38014
0.73448	0.32500	0.21033	-1.64993	1.30797	1.97493	1.32477
0.75517	0.28005	0.22105	-1.72152	1.29866	2.00157	1.31734
0.77586	0.33664	0.19989	-1.60443	1.22498	1.94107	1.24118
0.79655	0.37374	0.18397	-1.37124	1.09334	1.74498	1.10871
0.81724	0.37037	0.17541	-0.85875	0.83924	1.22912	0.85738
0.83793	0.35185	0.17531	-0.69817	0.74962	1.05002	0.76985
0.85862	0.36834	0.16735	-0.55999	0.67280	0.92833	0.69330
0.87931	0.30997	0.17872	-0.87995	0.80766	1.18992	0.82719
0.90000	0.22804	0.19158	-0.81896	0.73054	1.04699	0.75524
