Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	-0.14246	0.23544	-0.58052	0.94864	0.43806	0.97742
225.86207	-0.11493	0.22891	-0.59380	0.95209	0.47887	0.97922
226.72414	-0.31617	0.25290	-0.51535	0.86023	0.19919	0.89663
227.58621	-0.35554	0.25705	-0.50307	0.84303	0.14754	0.88135
228.44828	-0.46225	0.27454	-0.52941	0.85499	0.06716	0.89799
229.31034	-0.46809	0.27162	-0.60951	0.89351	0.14141	0.93388
230.17241	-0.47023	0.27077	-0.63970	0.90547	0.16947	0.94508
231.03448	-0.53713	0.26516	-0.51373	0.72385	-0.02340	0.77089
231.89655	-0.47553	0.25305	-0.52947	0.71439	0.05394	0.75788
232.75862	-0.39873	0.23834	-0.51209	0.70283	0.11336	0.74214
233.62069	-0.27697	0.20752	-0.53317	0.66296	0.25620	0.69468
234.48276	-0.29277	0.20959	-0.51963	0.64995	0.22687	0.68291
235.34483	-0.25549	0.20127	-0.52889	0.64932	0.27339	0.67979
236.20690	-0.22218	0.19461	-0.55146	0.65249	0.32928	0.68089
237.06897	-0.20595	0.19088	-0.56547	0.64815	0.35952	0.67568
237.93103	-0.20564	0.18989	-0.59492	0.65491	0.38928	0.68188
238.79310	-0.20578	0.18943	-0.62922	0.66476	0.42344	0.69122
239.65517	-0.16340	0.18210	-0.65374	0.67167	0.49034	0.69592
240.51724	-0.24052	0.18762	-0.49415	0.58655	0.25363	0.61583
241.37931	-0.27296	0.19272	-0.55364	0.60677	0.28068	0.63664
242.24138	-0.35994	0.21403	-0.36684	0.53010	0.00690	0.57168
243.10345	-0.38131	0.21873	0.11750	0.33805	-0.49881	0.40264
243.96552	-0.40140	0.22306	0.10622	0.34275	-0.50762	0.40894
244.82759	-0.39529	0.22476	0.10996	0.34313	-0.50524	0.41019
245.68966	-0.30205	0.21304	0.03787	0.37249	-0.33992	0.42911
246.55172	-0.26844	0.21472	0.05454	0.37724	-0.32299	0.43407
247.41379	-0.27176	0.21389	0.01666	0.39182	-0.28842	0.44640
248.27586	-0.31821	0.23669	-0.15332	0.47103	-0.16489	0.52715
249.13793	-0.24409	0.24251	0.02993	0.40516	-0.27402	0.47219
250.00000	-0.06295	0.27493	0.29058	0.25484	-0.35352	0.37487
