Boundary	Data 1SVJ_NonClosure	Data 1SVJ_NC_err	Background MC 1SVJ_NonClosure	Background MC 1SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	-0.03611	0.03721	-0.03058	0.07798	-0.00552	0.08640
225.86207	-0.04235	0.03736	-0.03779	0.07858	-0.00456	0.08701
226.72414	-0.06223	0.03626	-0.03260	0.07453	-0.02963	0.08288
227.58621	-0.04844	0.03573	-0.03601	0.07507	-0.01244	0.08314
228.44828	-0.04689	0.03564	-0.03811	0.07536	-0.00878	0.08336
229.31034	-0.04488	0.03554	-0.04564	0.07612	0.00076	0.08401
230.17241	-0.03964	0.03535	-0.04804	0.07653	0.00839	0.08430
231.03448	-0.03134	0.03556	-0.04982	0.07968	0.01849	0.08726
231.89655	-0.02898	0.03551	-0.04883	0.07991	0.01985	0.08744
232.75862	-0.03575	0.03578	-0.03518	0.07928	-0.00057	0.08698
233.62069	-0.02865	0.03353	-0.02116	0.07328	-0.00749	0.08058
234.48276	-0.02791	0.03358	-0.01342	0.07305	-0.01449	0.08040
235.34483	-0.03075	0.03377	-0.01800	0.07388	-0.01275	0.08123
236.20690	-0.01575	0.03340	-0.03703	0.07586	0.02129	0.08289
237.06897	-0.02183	0.03377	-0.02419	0.07548	0.00236	0.08269
237.93103	-0.02214	0.03399	-0.03254	0.07665	0.01040	0.08385
238.79310	-0.02772	0.03444	-0.03321	0.07786	0.00549	0.08514
239.65517	-0.02308	0.03457	-0.02666	0.07867	0.00358	0.08593
240.51724	-0.02840	0.03377	-0.01572	0.07652	-0.01269	0.08364
241.37931	-0.02722	0.03413	0.00200	0.07659	-0.02922	0.08385
242.24138	-0.01550	0.03551	0.02031	0.07717	-0.03581	0.08494
243.10345	-0.00920	0.03593	-0.00571	0.08032	-0.00349	0.08799
243.96552	-0.02015	0.03715	0.02332	0.08064	-0.04347	0.08879
244.82759	-0.01942	0.03814	0.00557	0.08387	-0.02498	0.09214
245.68966	-0.00777	0.03908	-0.00287	0.08800	-0.00490	0.09629
246.55172	-0.00713	0.04074	-0.00432	0.09226	-0.00282	0.10086
247.41379	0.00568	0.04055	0.05028	0.08835	-0.04461	0.09721
248.27586	0.00284	0.04370	0.02921	0.09883	-0.02637	0.10806
249.13793	-0.04512	0.05054	0.02746	0.10450	-0.07259	0.11608
250.00000	-0.02026	0.06637	0.08309	0.12436	-0.10334	0.14096
