Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	0.01300	0.01159	0.01211	0.01914	0.00089	0.02237
225.86207	0.01308	0.01163	0.01095	0.01929	0.00213	0.02253
226.72414	0.01081	0.01115	0.00493	0.01856	0.00588	0.02166
227.58621	0.01191	0.01118	0.00499	0.01870	0.00692	0.02179
228.44828	0.01022	0.01124	0.00793	0.01879	0.00229	0.02190
229.31034	0.00817	0.01131	0.00815	0.01896	0.00002	0.02208
230.17241	0.00775	0.01137	0.01107	0.01909	-0.00333	0.02222
231.03448	0.01028	0.01150	0.01069	0.01919	-0.00040	0.02238
231.89655	0.01050	0.01156	0.01207	0.01935	-0.00157	0.02254
232.75862	0.01244	0.01161	0.00890	0.01961	0.00354	0.02279
233.62069	0.01018	0.01104	0.01482	0.01863	-0.00464	0.02165
234.48276	0.00662	0.01116	0.01553	0.01884	-0.00891	0.02190
235.34483	0.00997	0.01122	0.01621	0.01910	-0.00623	0.02216
236.20690	0.00999	0.01133	0.01894	0.01937	-0.00895	0.02244
237.06897	0.01050	0.01145	0.02341	0.01956	-0.01291	0.02267
237.93103	0.01084	0.01159	0.02026	0.01997	-0.00942	0.02310
238.79310	0.01127	0.01176	0.01925	0.02042	-0.00798	0.02356
239.65517	0.01267	0.01193	0.01820	0.02089	-0.00553	0.02405
240.51724	0.00819	0.01175	0.02434	0.02046	-0.01614	0.02359
241.37931	0.01243	0.01196	0.02105	0.02116	-0.00861	0.02431
242.24138	0.00780	0.01280	0.03157	0.02229	-0.02377	0.02570
243.10345	0.00958	0.01316	0.03572	0.02298	-0.02614	0.02648
243.96552	0.00944	0.01361	0.03488	0.02387	-0.02545	0.02748
244.82759	0.01302	0.01409	0.03510	0.02512	-0.02208	0.02880
245.68966	0.01320	0.01480	0.04304	0.02649	-0.02984	0.03034
246.55172	0.01361	0.01571	0.04428	0.02814	-0.03067	0.03222
247.41379	0.00186	0.01628	0.05169	0.02874	-0.04983	0.03304
248.27586	0.01333	0.01753	0.05390	0.03157	-0.04056	0.03611
249.13793	0.01600	0.01950	0.04211	0.03611	-0.02611	0.04104
250.00000	0.03960	0.02683	0.07982	0.04886	-0.04022	0.05575
