Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	0.04678	0.08376	-0.17118	0.16331	0.21795	0.18354
225.86207	0.05722	0.08219	-0.17631	0.16312	0.23353	0.18266
226.72414	0.03111	0.07969	-0.07986	0.14034	0.11097	0.16139
227.58621	0.05594	0.07691	-0.08125	0.13922	0.13719	0.15905
228.44828	0.06114	0.07587	-0.07864	0.13784	0.13978	0.15734
229.31034	0.05873	0.07539	-0.06395	0.13443	0.12267	0.15413
230.17241	0.06719	0.07409	-0.05260	0.13190	0.11979	0.15129
231.03448	0.06293	0.07536	0.03730	0.11902	0.02563	0.14087
231.89655	0.06406	0.07472	0.03291	0.11862	0.03115	0.14020
232.75862	0.05928	0.07454	0.04276	0.11664	0.01652	0.13843
233.62069	0.04399	0.07090	-0.01830	0.11794	0.06229	0.13761
234.48276	0.03194	0.07104	-0.01674	0.11721	0.04867	0.13706
235.34483	0.03832	0.06991	-0.00817	0.11545	0.04649	0.13496
236.20690	0.03575	0.06966	-0.00132	0.11372	0.03707	0.13336
237.06897	0.03355	0.06945	0.00131	0.11279	0.03224	0.13245
237.93103	0.02846	0.06937	0.00057	0.11224	0.02789	0.13195
238.79310	0.01883	0.06967	-0.00290	0.11195	0.02173	0.13186
239.65517	0.02288	0.06883	0.00586	0.10990	0.01702	0.12968
240.51724	-0.02405	0.06806	0.00721	0.10550	-0.03126	0.12555
241.37931	-0.02308	0.06716	0.00875	0.10405	-0.03183	0.12384
242.24138	-0.04913	0.07012	0.01283	0.11455	-0.06197	0.13431
243.10345	-0.03560	0.06855	-0.03575	0.12247	0.00015	0.14035
243.96552	-0.01268	0.06657	-0.05112	0.12255	0.03844	0.13947
244.82759	-0.02317	0.06657	-0.04976	0.12144	0.02659	0.13849
245.68966	-0.03269	0.06650	-0.03343	0.11853	0.00074	0.13591
246.55172	-0.04902	0.06705	-0.04560	0.11899	-0.00342	0.13658
247.41379	-0.03571	0.06283	-0.05298	0.11687	0.01727	0.13269
248.27586	-0.04201	0.06273	-0.06561	0.11763	0.02360	0.13331
249.13793	-0.03324	0.06185	-0.06278	0.11680	0.02953	0.13216
250.00000	0.00450	0.05893	-0.01757	0.11219	0.02207	0.12673
