Boundary	Data 3PSVJ_NonClosure	Data 3PSVJ_NC_err	Background MC 3PSVJ_NonClosure	Background MC 3PSVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	-0.21279	0.49558	-0.82207	0.98592	0.60928	1.10347
225.86207	-0.18519	0.46703	-1.09166	1.09172	0.90648	1.18742
226.72414	-0.23457	0.46528	-1.06157	1.00377	0.82700	1.10636
227.58621	-0.23457	0.46528	-1.04428	0.99138	0.80971	1.09513
228.44828	-0.19502	0.43628	-1.25864	1.08789	1.06361	1.17211
229.31034	-0.16098	0.41156	-1.32567	1.11368	1.16469	1.18729
230.17241	-0.16098	0.41156	0.35203	0.52211	-0.51301	0.66481
231.03448	-0.06272	0.37011	0.25384	0.50430	-0.31657	0.62554
231.89655	-0.08647	0.36875	0.24899	0.49730	-0.33546	0.61910
232.75862	-0.08647	0.36875	0.24389	0.49503	-0.33036	0.61728
233.62069	-0.06964	0.34078	0.23683	0.46756	-0.30647	0.57857
234.48276	-0.06964	0.34078	0.24096	0.46268	-0.31060	0.57464
235.34483	-0.08429	0.33162	0.19984	0.48272	-0.28412	0.58566
236.20690	-0.08429	0.33162	0.20345	0.47717	-0.28773	0.58109
237.06897	-0.08429	0.33162	0.19427	0.47730	-0.27856	0.58119
237.93103	-0.09089	0.32738	0.19128	0.47281	-0.28218	0.57509
238.79310	-0.14345	0.33972	0.18756	0.47400	-0.33101	0.58317
239.65517	-0.14798	0.33511	0.16559	0.48485	-0.31358	0.58938
240.51724	-0.03817	0.28707	0.23614	0.42804	-0.27431	0.51539
241.37931	-0.03831	0.28281	0.23917	0.41997	-0.27748	0.50632
242.24138	0.07065	0.28417	0.25166	0.38534	-0.18100	0.47879
243.10345	0.04960	0.27814	0.23270	0.38936	-0.18310	0.47850
243.96552	0.05397	0.27078	0.27546	0.35627	-0.22149	0.44750
244.82759	-0.08860	0.29454	0.29756	0.33910	-0.38617	0.44916
245.68966	-0.09753	0.28762	-0.27028	0.75264	0.17275	0.80572
246.55172	-0.06971	0.27931	-0.28663	0.75565	0.21691	0.80562
247.41379	-0.04136	0.25353	-0.21206	0.67033	0.17070	0.71667
248.27586	0.00676	0.24015	-0.23109	0.67049	0.23786	0.71220
249.13793	0.00676	0.24015	-0.89675	1.03448	0.90351	1.06199
250.00000	-0.12979	0.25973	-0.96475	1.04965	0.83496	1.08131
