Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
225.86207	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
226.72414	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
227.58621	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
228.44828	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
229.31034	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
230.17241	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
231.03448	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
231.89655	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
232.75862	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
233.62069	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
234.48276	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
235.34483	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
236.20690	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
237.06897	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
237.93103	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
238.79310	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
239.65517	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
240.51724	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
241.37931	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
242.24138	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
243.10345	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
243.96552	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
244.82759	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
245.68966	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
246.55172	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
247.41379	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
248.27586	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
249.13793	0.00000	0.02751	0.00000	0.03317	0.00000	0.04309
250.00000	0.00689	0.02552	-0.00132	0.03065	0.00821	0.03989
