Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.01039	0.08077	0.15297	0.11145	-0.16337	0.13764
0.32069	-0.02334	0.08122	0.09622	0.12743	-0.11956	0.15111
0.34138	-0.05460	0.08433	0.02264	0.12658	-0.07724	0.15210
0.36207	-0.03169	0.08209	0.05786	0.12315	-0.08955	0.14800
0.38276	-0.03636	0.08087	0.11643	0.10530	-0.15279	0.13277
0.40345	-0.01371	0.07828	0.13822	0.10354	-0.15193	0.12980
0.42414	0.03492	0.07461	0.13530	0.10431	-0.10037	0.12825
0.44483	0.01616	0.07668	0.08124	0.11951	-0.06508	0.14199
0.46552	-0.04732	0.08076	0.04123	0.15819	-0.08854	0.17761
0.48621	-0.05044	0.08145	0.04452	0.15858	-0.09496	0.17828
0.50690	-0.02478	0.07893	0.03767	0.15777	-0.06245	0.17641
0.52759	0.00072	0.07595	0.02400	0.15330	-0.02328	0.17108
0.54828	0.01625	0.07414	0.03844	0.15206	-0.02219	0.16917
0.56897	0.03867	0.07247	0.03649	0.14910	0.00218	0.16578
0.58966	-0.00268	0.07542	-0.01124	0.16093	0.00855	0.17773
0.61034	-0.00497	0.07366	-0.08367	0.16988	0.07870	0.18516
0.63103	-0.00527	0.07410	-0.13284	0.17691	0.12757	0.19180
0.65172	-0.06693	0.07889	-0.10001	0.18139	0.03308	0.19780
0.67241	-0.12426	0.08347	-0.10176	0.18012	-0.02250	0.19852
0.69310	-0.11103	0.08057	-0.08128	0.17722	-0.02975	0.19468
0.71379	-0.10740	0.07972	-0.07028	0.18565	-0.03712	0.20205
0.73448	-0.07171	0.07649	-0.02816	0.17020	-0.04355	0.18660
0.75517	-0.04702	0.07287	-0.01918	0.16340	-0.02785	0.17891
0.77586	-0.02244	0.07126	-0.02316	0.16340	0.00072	0.17826
0.79655	-0.00912	0.06989	-0.02950	0.16341	0.02039	0.17773
0.81724	0.01398	0.06756	-0.02902	0.16301	0.04300	0.17646
0.83793	0.00343	0.06689	-0.03153	0.15718	0.03496	0.17083
0.85862	-0.00081	0.06618	0.01895	0.14976	-0.01976	0.16373
0.87931	0.02030	0.06350	0.00738	0.14801	0.01292	0.16105
0.90000	-0.05409	0.05924	0.05984	0.11404	-0.11392	0.12851
