Boundary	Data 3SVJ_NonClosure	Data 3SVJ_NC_err	Background MC 3SVJ_NonClosure	Background MC 3SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.45939	0.42374	-0.29352	0.48946	-0.16588	0.64740
0.32069	-0.32326	0.37499	0.03676	0.34800	-0.36002	0.51159
0.34138	-0.09516	0.31197	-0.00310	0.37425	-0.09205	0.48723
0.36207	-0.02171	0.29748	0.04375	0.36257	-0.06546	0.46899
0.38276	-0.03952	0.29668	0.04020	0.36055	-0.07972	0.46692
0.40345	0.19869	0.22793	0.08957	0.33827	0.10911	0.40789
0.42414	0.20213	0.22997	0.11945	0.33039	0.08269	0.40254
0.44483	0.20635	0.22521	0.16629	0.29985	0.04006	0.37501
0.46552	0.03823	0.27666	0.08078	0.32992	-0.04254	0.43057
0.48621	0.03898	0.28025	0.12916	0.31000	-0.09018	0.41790
0.50690	-0.05319	0.31358	-0.92123	1.23021	0.86804	1.26954
0.52759	-0.06159	0.29872	-0.82536	1.14509	0.76377	1.18341
0.54828	-0.06815	0.29467	-0.78828	1.06155	0.72013	1.10169
0.56897	-0.06245	0.29809	-0.95184	1.12596	0.88939	1.16475
0.58966	-0.22385	0.35447	-0.93503	1.12947	0.71118	1.18378
0.61034	-0.01327	0.27702	-0.88963	1.06428	0.87636	1.09974
0.63103	-0.01208	0.27176	-0.93328	1.09730	0.92120	1.13045
0.65172	-0.37439	0.37661	-1.05738	1.14608	0.68299	1.20637
0.67241	-0.35216	0.37120	-0.90238	1.06134	0.55022	1.12439
0.69310	-0.25534	0.33163	-0.87804	1.03535	0.62270	1.08716
0.71379	-0.21142	0.31647	-0.76836	0.94959	0.55694	1.00093
0.73448	-0.24535	0.32309	-0.67588	0.89812	0.43053	0.95447
0.75517	-0.27957	0.31676	-0.63002	0.87127	0.35046	0.92706
0.77586	-0.20312	0.29586	0.22208	0.28114	-0.42520	0.40813
0.79655	-0.16006	0.27907	0.20714	0.28678	-0.36720	0.40016
0.81724	-0.01182	0.24461	0.22320	0.27546	-0.23502	0.36839
0.83793	-0.13795	0.27014	0.22343	0.27135	-0.36138	0.38289
0.85862	-0.21154	0.28179	0.28636	0.24565	-0.49790	0.37383
0.87931	-0.25208	0.28020	0.30139	0.23351	-0.55347	0.36475
0.90000	-0.20969	0.22586	0.27810	0.21736	-0.48779	0.31346
