Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	0.05857	0.12341	-0.36019	0.34702	0.41876	0.36831
0.32069	0.06377	0.12279	-0.30919	0.32905	0.37296	0.35122
0.34138	0.03815	0.12675	-0.27590	0.33121	0.31405	0.35463
0.36207	-0.03757	0.13614	-0.27008	0.34023	0.23250	0.36646
0.38276	-0.01705	0.13015	-0.16898	0.31900	0.15193	0.34453
0.40345	0.01423	0.12573	-0.13914	0.31196	0.15336	0.33634
0.42414	0.02809	0.12347	-0.11781	0.30562	0.14590	0.32962
0.44483	0.03486	0.12272	-0.10547	0.31222	0.14033	0.33547
0.46552	0.06035	0.11805	-0.09150	0.30210	0.15185	0.32435
0.48621	0.04130	0.11910	0.00820	0.26291	0.03310	0.28863
0.50690	-0.01758	0.11892	0.08131	0.19730	-0.09889	0.23037
0.52759	-0.00768	0.11722	0.07092	0.19472	-0.07860	0.22728
0.54828	0.02211	0.11172	0.08959	0.19022	-0.06748	0.22060
0.56897	0.06648	0.10552	0.02139	0.17256	0.04509	0.20227
0.58966	0.03356	0.10726	0.06732	0.16443	-0.03377	0.19632
0.61034	-0.04280	0.11275	-0.06611	0.20604	0.02331	0.23487
0.63103	-0.04721	0.11367	-0.06688	0.19883	0.01968	0.22903
0.65172	-0.04824	0.11191	-0.18697	0.18661	0.13873	0.21759
0.67241	-0.06777	0.11036	-0.10637	0.19835	0.03861	0.22698
0.69310	-0.08038	0.10987	-0.10709	0.19370	0.02671	0.22269
0.71379	-0.07822	0.11242	0.01989	0.18156	-0.09811	0.21354
0.73448	-0.08660	0.11331	-0.07366	0.21037	-0.01294	0.23894
0.75517	-0.07805	0.11163	-0.18199	0.23676	0.10394	0.26176
0.77586	-0.06407	0.10877	-0.19885	0.23844	0.13478	0.26208
0.79655	-0.03056	0.10431	-0.02728	0.23310	-0.00328	0.25538
0.81724	-0.04662	0.10556	-0.01882	0.22828	-0.02781	0.25151
0.83793	-0.03485	0.09694	-0.08495	0.22199	0.05010	0.24223
0.85862	-0.05879	0.09909	-0.05796	0.21129	-0.00083	0.23338
0.87931	-0.09791	0.10147	-0.15233	0.21576	0.05442	0.23843
0.90000	-0.01159	0.07972	-0.06747	0.17171	0.05588	0.18932
