Boundary	Data 3PSVJ_NonClosure	Data 3PSVJ_NC_err	Background MC 3PSVJ_NonClosure	Background MC 3PSVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.26190	0.57737	-1.57696	2.36729	1.31506	2.43668
0.32069	-0.25581	0.55543	0.51986	0.26381	-0.77567	0.61490
0.34138	0.07438	0.36469	0.52919	0.31110	-0.45481	0.47936
0.36207	0.13430	0.33835	0.55423	0.29808	-0.41993	0.45093
0.38276	0.07556	0.34603	0.57105	0.28247	-0.49550	0.44668
0.40345	0.09744	0.33569	0.46238	0.35850	-0.36494	0.49114
0.42414	0.14976	0.31405	0.54952	0.30394	-0.39976	0.43704
0.44483	0.10243	0.33956	0.57981	0.27927	-0.47738	0.43965
0.46552	0.13514	0.33609	0.60221	0.26273	-0.46707	0.42659
0.48621	0.12889	0.33784	0.54197	0.29312	-0.41308	0.44727
0.50690	0.00452	0.36819	0.16519	0.50108	-0.16067	0.62180
0.52759	-0.16614	0.42932	0.21086	0.46775	-0.37700	0.63490
0.54828	-0.28049	0.48848	-0.07474	0.63343	-0.20575	0.79991
0.56897	-0.14583	0.41967	-0.10252	0.65304	-0.04331	0.77626
0.58966	-0.92184	0.79264	0.09996	0.51775	-1.02180	0.94676
0.61034	-0.88430	0.74685	0.11351	0.49435	-0.99780	0.89564
0.63103	-1.09602	0.81809	0.16009	0.46354	-1.25610	0.94029
0.65172	-0.91129	0.72473	0.16403	0.46301	-1.07532	0.86001
0.67241	-0.66308	0.55460	0.05132	0.52223	-0.71440	0.76178
0.69310	-0.55879	0.51267	0.05706	0.51846	-0.61585	0.72913
0.71379	-0.38776	0.49142	-0.28498	0.72616	-0.10277	0.87681
0.73448	-0.39286	0.48000	-0.37526	0.76986	-0.01759	0.90724
0.75517	-0.33020	0.44866	-0.31731	0.72678	-0.01289	0.85411
0.77586	-0.10632	0.36340	-0.13144	0.61884	0.02512	0.71765
0.79655	0.01471	0.31452	-0.14063	0.62901	0.15533	0.70327
0.81724	-0.01157	0.32108	0.17122	0.44581	-0.18279	0.54940
0.83793	0.09206	0.26771	0.34242	0.33579	-0.25036	0.42944
0.85862	0.12533	0.25502	0.19406	0.40756	-0.06872	0.48078
0.87931	0.11998	0.25183	0.23617	0.37971	-0.11619	0.45563
0.90000	0.05049	0.23761	0.18244	0.37525	-0.13194	0.44415
