Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	0.00000	0.01426	0.00000	0.01448	0.00000	0.02032
0.31897	0.00000	0.01426	0.00000	0.01448	0.00000	0.02032
0.33793	0.00000	0.01485	0.00000	0.01586	0.00000	0.02173
0.35690	0.00000	0.01485	0.00000	0.01586	0.00000	0.02173
0.37586	0.00000	0.01538	0.00000	0.01654	0.00000	0.02258
0.39483	0.00000	0.01538	0.00000	0.01654	0.00000	0.02258
0.41379	0.00000	0.01574	0.00000	0.01769	0.00000	0.02368
0.43276	0.00000	0.01574	0.00000	0.01769	0.00000	0.02368
0.45172	0.00000	0.01598	0.00000	0.01825	0.00000	0.02426
0.47069	0.00000	0.01520	0.00000	0.01716	0.00000	0.02292
0.48966	0.00000	0.01610	0.00000	0.01826	0.00000	0.02435
0.50862	0.00000	0.01522	0.00000	0.01726	0.00000	0.02301
0.52759	0.00000	0.01610	0.00000	0.01848	0.00000	0.02451
0.54655	0.00000	0.01602	0.00000	0.01862	0.00000	0.02456
0.56552	0.00000	0.01597	0.00000	0.01861	0.00000	0.02453
0.58448	0.00000	0.01578	0.00000	0.01832	0.00000	0.02418
0.60345	0.00000	0.01480	0.00000	0.01747	0.00000	0.02289
0.62241	0.00000	0.01551	0.00000	0.01854	0.00000	0.02417
0.64138	0.00000	0.01451	0.00000	0.01746	0.00000	0.02271
0.66034	0.00000	0.01519	0.00000	0.01836	0.00000	0.02383
0.67931	0.00000	0.01413	0.00000	0.01704	0.00000	0.02214
0.69828	0.00000	0.01475	0.00000	0.01807	0.00000	0.02333
0.71724	0.00000	0.01366	0.00000	0.01641	0.00000	0.02135
0.73621	0.00000	0.01319	0.00000	0.01610	0.00000	0.02082
0.75517	0.00000	0.01315	0.00000	0.01608	0.00000	0.02077
0.77414	0.00000	0.01262	0.00000	0.01529	0.00000	0.01982
0.79310	0.00000	0.01257	0.00000	0.01527	0.00000	0.01977
0.81207	0.00000	0.01207	0.00000	0.01493	0.00000	0.01920
0.83103	0.00000	0.01202	0.00000	0.01491	0.00000	0.01915
0.85000	-0.00109	0.01072	-0.00764	0.01316	0.00656	0.01698
