Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	0.10952	0.09979	-0.13740	0.23248	0.24692	0.25299
0.32069	0.11363	0.09677	-0.19017	0.23394	0.30380	0.25316
0.34138	0.10069	0.09592	-0.20937	0.23144	0.31006	0.25053
0.36207	0.15710	0.08818	-0.13647	0.21330	0.29357	0.23081
0.38276	0.08334	0.09370	-0.10081	0.19924	0.18414	0.22017
0.40345	0.05866	0.09430	-0.12319	0.19320	0.18186	0.21499
0.42414	0.04875	0.09380	-0.26951	0.20267	0.31826	0.22332
0.44483	0.02619	0.09430	-0.29947	0.21406	0.32566	0.23391
0.46552	-0.01546	0.09555	-0.29439	0.20637	0.27893	0.22742
0.48621	-0.05080	0.09705	-0.32743	0.20487	0.27663	0.22669
0.50690	-0.06885	0.09649	-0.22377	0.17877	0.15492	0.20315
0.52759	-0.03603	0.09056	-0.16821	0.16982	0.13219	0.19246
0.54828	-0.09253	0.09288	-0.08149	0.15595	-0.01104	0.18151
0.56897	-0.08434	0.08994	-0.08531	0.15345	0.00097	0.17787
0.58966	-0.12489	0.09062	-0.05996	0.14983	-0.06494	0.17511
0.61034	-0.09374	0.08479	-0.07869	0.14571	-0.01505	0.16858
0.63103	-0.12996	0.08556	-0.09013	0.14622	-0.03983	0.16941
0.65172	-0.10007	0.08118	-0.14071	0.15095	0.04064	0.17139
0.67241	-0.13244	0.08164	-0.10446	0.14064	-0.02799	0.16262
0.69310	-0.10987	0.07739	-0.10711	0.13817	-0.00275	0.15837
0.71379	-0.09095	0.07393	-0.07016	0.12871	-0.02079	0.14843
0.73448	-0.08937	0.07177	-0.05447	0.12478	-0.03491	0.14395
0.75517	-0.06970	0.06836	-0.04638	0.11833	-0.02333	0.13666
0.77586	-0.05542	0.06523	-0.06655	0.11657	0.01113	0.13358
0.79655	-0.05409	0.06302	-0.04850	0.10997	-0.00558	0.12675
0.81724	-0.03699	0.05984	-0.03098	0.10696	-0.00601	0.12257
0.83793	-0.02389	0.05718	-0.06506	0.10578	0.04117	0.12024
0.85862	-0.03896	0.05592	-0.11220	0.10650	0.07324	0.12029
0.87931	-0.04984	0.05436	-0.09677	0.10192	0.04693	0.11551
0.90000	-0.06023	0.05198	-0.09769	0.09778	0.03746	0.11073
