Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	-0.01081	0.04164	-0.02770	0.06145	0.01689	0.07423
225.86207	-0.00479	0.04131	-0.03730	0.06207	0.03252	0.07456
226.72414	-0.00606	0.03950	-0.03824	0.05956	0.03218	0.07147
227.58621	-0.00478	0.03936	-0.03871	0.05964	0.03393	0.07146
228.44828	-0.01465	0.03968	-0.04179	0.05999	0.02714	0.07193
229.31034	-0.02018	0.03985	-0.04468	0.06028	0.02450	0.07226
230.17241	-0.02770	0.04012	-0.03660	0.06003	0.00890	0.07220
231.03448	-0.00212	0.03956	-0.03043	0.05960	0.02831	0.07153
231.89655	0.00574	0.03924	-0.02821	0.05966	0.03395	0.07141
232.75862	0.00641	0.03922	-0.01991	0.05943	0.02633	0.07120
233.62069	0.02347	0.03630	-0.02038	0.05669	0.04384	0.06732
234.48276	0.02877	0.03614	-0.02602	0.05760	0.05479	0.06800
235.34483	0.03768	0.03586	-0.01904	0.05767	0.05672	0.06791
236.20690	0.04144	0.03579	-0.02926	0.05857	0.07070	0.06864
237.06897	0.04295	0.03583	-0.03620	0.05938	0.07915	0.06935
237.93103	0.04352	0.03596	-0.04320	0.06031	0.08672	0.07021
238.79310	0.03964	0.03630	-0.05835	0.06183	0.09799	0.07170
239.65517	0.04950	0.03617	-0.06030	0.06283	0.10980	0.07249
240.51724	0.05581	0.03484	-0.07235	0.06229	0.12816	0.07137
241.37931	0.05234	0.03535	-0.05056	0.06178	0.10290	0.07118
242.24138	0.04822	0.03749	-0.05059	0.06204	0.09882	0.07249
243.10345	0.04271	0.03829	-0.05311	0.06355	0.09583	0.07419
243.96552	0.04830	0.03876	-0.07480	0.06647	0.12310	0.07694
244.82759	0.04055	0.03997	-0.10557	0.07015	0.14613	0.08074
245.68966	0.05098	0.04080	-0.07458	0.07063	0.12556	0.08157
246.55172	0.04323	0.04282	-0.06404	0.07411	0.10727	0.08559
247.41379	0.04722	0.04278	-0.09054	0.07654	0.13776	0.08768
248.27586	0.06919	0.04466	-0.09762	0.08240	0.16681	0.09373
249.13793	0.06090	0.04936	-0.06490	0.08896	0.12580	0.10174
250.00000	0.05919	0.06808	-0.04786	0.11531	0.10705	0.13391
