Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.25599	0.09622	-0.10594	0.07779	-0.15005	0.12373
0.32069	-0.20235	0.08997	-0.13357	0.08153	-0.06878	0.12141
0.34138	-0.20560	0.08846	-0.11571	0.08252	-0.08989	0.12097
0.36207	-0.18668	0.08569	-0.12752	0.08413	-0.05916	0.12009
0.38276	-0.13679	0.07959	-0.13635	0.08239	-0.00044	0.11455
0.40345	-0.10168	0.07521	-0.14806	0.08047	0.04638	0.11015
0.42414	-0.10005	0.07340	-0.16014	0.08016	0.06009	0.10869
0.44483	-0.12617	0.07319	-0.13397	0.07694	0.00779	0.10619
0.46552	-0.14647	0.07239	-0.14786	0.07497	0.00139	0.10422
0.48621	-0.08293	0.06674	-0.18549	0.07575	0.10256	0.10096
0.50690	-0.07522	0.06492	-0.16374	0.07364	0.08852	0.09817
0.52759	-0.09463	0.06437	-0.16724	0.07507	0.07261	0.09889
0.54828	-0.11822	0.06490	-0.15167	0.07469	0.03345	0.09895
0.56897	-0.15068	0.06619	-0.16480	0.07397	0.01412	0.09926
0.58966	-0.13737	0.06460	-0.17167	0.07337	0.03429	0.09775
0.61034	-0.11321	0.06186	-0.15293	0.07061	0.03971	0.09388
0.63103	-0.11808	0.06142	-0.16372	0.07068	0.04564	0.09364
0.65172	-0.17726	0.06459	-0.09541	0.06800	-0.08185	0.09378
0.67241	-0.11016	0.06035	-0.07214	0.06702	-0.03802	0.09019
0.69310	-0.09670	0.05870	-0.02207	0.06265	-0.07463	0.08586
0.71379	-0.08751	0.05796	-0.03919	0.06362	-0.04831	0.08606
0.73448	-0.06961	0.05697	-0.03658	0.06415	-0.03303	0.08579
0.75517	-0.09520	0.05818	-0.02791	0.06319	-0.06730	0.08589
0.77586	-0.08817	0.05754	-0.02763	0.06479	-0.06054	0.08665
0.79655	-0.04044	0.05395	-0.05416	0.06375	0.01372	0.08351
0.81724	-0.02152	0.05122	-0.00674	0.06018	-0.01478	0.07903
0.83793	-0.02229	0.04988	-0.01522	0.05834	-0.00707	0.07676
0.85862	0.00150	0.04775	-0.00269	0.05703	0.00419	0.07438
0.87931	-0.01121	0.04763	0.01915	0.05693	-0.03036	0.07423
0.90000	-0.01082	0.04634	0.00197	0.05612	-0.01279	0.07278
