Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	0.03699	0.15776	0.05135	0.28868	-0.01437	0.32897
0.32069	0.01931	0.15597	0.01654	0.28939	0.00277	0.32874
0.34138	0.06990	0.13905	0.00440	0.28536	0.06550	0.31743
0.36207	0.05328	0.13885	0.04587	0.26041	0.00741	0.29511
0.38276	0.06108	0.13369	0.02833	0.25620	0.03275	0.28898
0.40345	0.04972	0.13257	0.03637	0.24328	0.01335	0.27705
0.42414	0.03063	0.13171	0.06141	0.22736	-0.03077	0.26275
0.44483	-0.03522	0.14033	0.15524	0.18944	-0.19046	0.23576
0.46552	-0.02267	0.13348	0.15211	0.18465	-0.17478	0.22785
0.48621	-0.08659	0.13961	0.15513	0.17935	-0.24172	0.22728
0.50690	-0.04059	0.12351	0.07903	0.18571	-0.11961	0.22303
0.52759	-0.00601	0.11649	0.04617	0.18578	-0.05218	0.21928
0.54828	0.01386	0.11023	0.12965	0.16989	-0.11579	0.20251
0.56897	0.02364	0.10668	0.12385	0.16526	-0.10021	0.19670
0.58966	0.02163	0.10369	0.06271	0.18531	-0.04108	0.21235
0.61034	0.03912	0.09841	0.05117	0.17737	-0.01205	0.20284
0.63103	0.02384	0.09679	0.07692	0.17239	-0.05307	0.19770
0.65172	0.02710	0.09376	0.03801	0.18307	-0.01091	0.20568
0.67241	0.06696	0.08407	0.08388	0.15870	-0.01693	0.17960
0.69310	0.03736	0.08390	0.03680	0.16483	0.00056	0.18495
0.71379	0.05160	0.08370	-0.14337	0.19097	0.19498	0.20851
0.73448	0.07444	0.07939	-0.14215	0.18340	0.21659	0.19985
0.75517	0.06121	0.07848	-0.18285	0.18097	0.24406	0.19725
0.77586	0.03605	0.07787	-0.14888	0.17339	0.18493	0.19008
0.79655	-0.05835	0.08282	-0.14811	0.16699	0.08976	0.18640
0.81724	-0.08365	0.08167	-0.06402	0.14939	-0.01963	0.17025
0.83793	-0.04809	0.07283	-0.11140	0.14405	0.06331	0.16142
0.85862	-0.01410	0.06772	-0.06622	0.13535	0.05212	0.15135
0.87931	-0.02437	0.06576	-0.03835	0.12754	0.01399	0.14349
0.90000	-0.03624	0.06286	-0.06325	0.12797	0.02701	0.14258
