Boundary	Data 1SVJ_NonClosure	Data 1SVJ_NC_err	Background MC 1SVJ_NonClosure	Background MC 1SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.01854	0.04921	-0.04379	0.06617	0.02526	0.08246
0.32069	-0.04269	0.04970	-0.05914	0.06607	0.01645	0.08268
0.34138	-0.00108	0.04554	-0.07054	0.06778	0.06947	0.08166
0.36207	-0.03105	0.04679	-0.06889	0.06880	0.03783	0.08320
0.38276	-0.03526	0.04642	-0.04629	0.06607	0.01103	0.08074
0.40345	-0.05121	0.04699	-0.02311	0.06478	-0.02810	0.08003
0.42414	-0.04201	0.04655	-0.02552	0.06422	-0.01649	0.07932
0.44483	-0.00713	0.04563	-0.03197	0.06775	0.02483	0.08168
0.46552	-0.01542	0.04505	0.00127	0.06590	-0.01668	0.07983
0.48621	-0.01988	0.04473	0.00706	0.06473	-0.02694	0.07868
0.50690	-0.03352	0.04197	0.02901	0.05926	-0.06254	0.07262
0.52759	-0.01936	0.04048	0.01764	0.05854	-0.03700	0.07117
0.54828	-0.01345	0.03960	0.00971	0.05773	-0.02316	0.07001
0.56897	-0.00564	0.03866	0.03476	0.05572	-0.04040	0.06781
0.58966	0.00055	0.03758	0.02630	0.05355	-0.02574	0.06542
0.61034	0.00617	0.03579	0.02031	0.05248	-0.01414	0.06352
0.63103	-0.00339	0.03548	0.04617	0.04997	-0.04956	0.06129
0.65172	0.00866	0.03451	0.01556	0.05028	-0.00690	0.06099
0.67241	0.00918	0.03240	0.02988	0.04633	-0.02069	0.05653
0.69310	-0.00511	0.03206	0.02315	0.04507	-0.02825	0.05531
0.71379	-0.02119	0.03339	-0.00268	0.04930	-0.01851	0.05954
0.73448	-0.03018	0.03290	-0.00727	0.04903	-0.02291	0.05905
0.75517	-0.03653	0.03209	-0.01015	0.04734	-0.02638	0.05720
0.77586	-0.03077	0.03105	-0.00010	0.04583	-0.03067	0.05536
0.79655	-0.03606	0.03030	0.00607	0.04418	-0.04213	0.05357
0.81724	-0.04020	0.02954	-0.01876	0.04422	-0.02144	0.05318
0.83793	-0.03787	0.02715	-0.00872	0.04043	-0.02915	0.04871
0.85862	-0.06004	0.02687	-0.02500	0.03999	-0.03504	0.04817
0.87931	-0.05023	0.02581	-0.02871	0.03927	-0.02152	0.04699
0.90000	-0.04588	0.02451	-0.05299	0.03849	0.00711	0.04563
