Boundary	Data 3PSVJ_NonClosure	Data 3PSVJ_NC_err	Background MC 3PSVJ_NonClosure	Background MC 3PSVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	nan	nan	-7.70847	11.99782	nan	nan
225.86207	nan	nan	-7.70847	11.99782	nan	nan
226.72414	nan	nan	-3.39549	5.74843	nan	nan
227.58621	nan	nan	-2.60386	4.38418	nan	nan
228.44828	nan	nan	-2.78947	4.54012	nan	nan
229.31034	nan	nan	-2.78947	4.54012	nan	nan
230.17241	nan	nan	-2.79404	4.54357	nan	nan
231.03448	nan	nan	-17.24560	29.15161	nan	nan
231.89655	nan	nan	-17.24560	29.15161	nan	nan
232.75862	nan	nan	-17.24560	29.15161	nan	nan
233.62069	nan	nan	-3.91386	7.06511	nan	nan
234.48276	nan	nan	-3.91386	7.06511	nan	nan
235.34483	-7.00000	11.07550	-3.91386	7.06511	-3.08614	13.13706
236.20690	-7.00000	11.07550	-3.91386	7.06511	-3.08614	13.13706
237.06897	-2.66667	4.37586	-3.91386	7.06511	1.24719	8.31047
237.93103	-2.66667	4.37586	-3.92429	7.08020	1.25762	8.32330
238.79310	-1.22222	2.50103	-3.04689	5.63736	1.82467	6.16725
239.65517	-4.00000	5.62731	-3.07770	5.67607	-0.92230	7.99277
240.51724	-3.44444	4.48133	-2.94385	5.42871	-0.50060	7.03940
241.37931	-3.44444	4.48133	-3.11589	5.63808	-0.32855	7.20210
242.24138	-3.00000	3.82971	-2.84455	5.22711	-0.15545	6.47992
243.10345	-3.00000	3.82971	0.11249	1.29797	-3.11249	4.04369
243.96552	-1.93333	2.74269	0.11805	1.28964	-2.05138	3.03076
244.82759	-1.93333	2.74269	0.13515	1.26426	-2.06848	3.02005
245.68966	-1.93333	2.74269	0.13816	1.25860	-2.07150	3.01769
246.55172	-1.93333	2.74269	0.17098	1.20889	-2.10431	2.99730
247.41379	-1.22222	2.04879	0.80860	0.25903	-2.03082	2.06510
248.27586	-2.21429	3.13943	0.81289	0.25450	-3.02718	3.14973
249.13793	-0.94444	1.89916	0.82661	0.23975	-1.77105	1.91424
250.00000	-inf	nan	-2.90777	5.21653	-inf	nan
