Boundary	Data 1SVJ_NonClosure	Data 1SVJ_NC_err	Background MC 1SVJ_NonClosure	Background MC 1SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	-0.04316	0.04450	0.00131	0.07449	-0.04447	0.08677
225.86207	-0.04134	0.04432	0.02293	0.07365	-0.06427	0.08596
226.72414	-0.06061	0.04306	-0.02076	0.07405	-0.03985	0.08566
227.58621	-0.05723	0.04285	-0.02199	0.07429	-0.03524	0.08576
228.44828	-0.05679	0.04278	-0.02587	0.07484	-0.03093	0.08620
229.31034	-0.06094	0.04290	-0.00946	0.07395	-0.05148	0.08549
230.17241	-0.07158	0.04330	-0.01135	0.07436	-0.06023	0.08604
231.03448	-0.04722	0.04275	-0.00213	0.07885	-0.04509	0.08969
231.89655	-0.03599	0.04229	0.00808	0.07842	-0.04407	0.08909
232.75862	-0.02784	0.04198	0.00334	0.07928	-0.03118	0.08971
233.62069	-0.02549	0.03952	0.01912	0.07295	-0.04461	0.08297
234.48276	-0.01852	0.03931	0.01970	0.07345	-0.03822	0.08331
235.34483	-0.01298	0.03918	0.01474	0.07480	-0.02771	0.08444
236.20690	-0.01492	0.03940	0.00937	0.07597	-0.02429	0.08557
237.06897	-0.01047	0.03937	0.00665	0.07735	-0.01711	0.08679
237.93103	-0.01536	0.03978	0.02232	0.07713	-0.03768	0.08679
238.79310	-0.01085	0.03984	0.02251	0.07827	-0.03336	0.08783
239.65517	-0.00509	0.03993	-0.00188	0.08134	-0.00321	0.09061
240.51724	-0.01512	0.03917	-0.02217	0.07957	0.00705	0.08869
241.37931	-0.01466	0.03962	0.00204	0.07942	-0.01671	0.08875
242.24138	-0.00764	0.04171	0.03846	0.07854	-0.04610	0.08893
243.10345	-0.01276	0.04267	0.05145	0.08011	-0.06422	0.09077
243.96552	0.00176	0.04295	0.05475	0.08204	-0.05299	0.09260
244.82759	-0.00995	0.04458	0.05893	0.08503	-0.06888	0.09600
245.68966	0.01539	0.04497	0.04918	0.08962	-0.03380	0.10027
246.55172	0.02759	0.04631	0.04674	0.09421	-0.01914	0.10497
247.41379	0.04696	0.04540	0.00876	0.09822	0.03820	0.10821
248.27586	0.03955	0.04893	0.06007	0.10231	-0.02052	0.11341
249.13793	0.04272	0.05359	0.05432	0.11562	-0.01160	0.12743
250.00000	0.09474	0.07028	0.00420	0.15235	0.09053	0.16778
