Boundary	Data 3SVJ_NonClosure	Data 3SVJ_NC_err	Background MC 3SVJ_NonClosure	Background MC 3SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	-0.03922	0.12561	-0.03198	0.19315	-0.00723	0.23040
225.86207	-0.03590	0.12427	-0.03143	0.19132	-0.00447	0.22814
226.72414	-0.05520	0.11984	-0.05419	0.18594	-0.00101	0.22121
227.58621	-0.07262	0.12030	-0.05082	0.18396	-0.02179	0.21981
228.44828	-0.07839	0.12026	-0.04617	0.18097	-0.03222	0.21729
229.31034	-0.09471	0.12184	-0.04127	0.17810	-0.05345	0.21579
230.17241	-0.07900	0.11915	-0.04469	0.17725	-0.03431	0.21358
231.03448	-0.08861	0.12061	-0.03288	0.19477	-0.05573	0.22909
231.89655	-0.08708	0.11986	-0.02836	0.19252	-0.05872	0.22678
232.75862	-0.05438	0.11577	-0.03730	0.19253	-0.01707	0.22465
233.62069	-0.08472	0.11120	0.02536	0.17264	-0.11009	0.20535
234.48276	-0.11577	0.11350	0.03427	0.16989	-0.15005	0.20432
235.34483	-0.09508	0.11070	0.04331	0.16731	-0.13838	0.20061
236.20690	-0.10882	0.11120	0.05059	0.16493	-0.15942	0.19892
237.06897	-0.09409	0.10915	0.04871	0.16393	-0.14279	0.19695
237.93103	-0.09567	0.10882	0.05007	0.16286	-0.14574	0.19587
238.79310	-0.11368	0.11002	0.04549	0.16253	-0.15917	0.19627
239.65517	-0.11045	0.10899	0.04073	0.16093	-0.15118	0.19436
240.51724	-0.16712	0.10844	-0.02066	0.16478	-0.14646	0.19726
241.37931	-0.13960	0.10500	-0.01361	0.16482	-0.12598	0.19542
242.24138	-0.20800	0.11305	-0.01886	0.17003	-0.18914	0.20418
243.10345	-0.21473	0.11267	-0.00520	0.16596	-0.20953	0.20060
243.96552	-0.23180	0.11296	-0.01142	0.16534	-0.22038	0.20025
244.82759	-0.20972	0.11032	-0.01270	0.16438	-0.19702	0.19796
245.68966	-0.20829	0.10951	-0.04010	0.16659	-0.16819	0.19936
246.55172	-0.23064	0.11084	-0.06051	0.16767	-0.17013	0.20100
247.41379	-0.17508	0.10103	-0.00599	0.14780	-0.16909	0.17903
248.27586	-0.18234	0.10113	-0.04468	0.15348	-0.13766	0.18380
249.13793	-0.19563	0.10162	-0.03088	0.15016	-0.16475	0.18131
250.00000	-0.19771	0.10108	-0.03392	0.14885	-0.16379	0.17992
