Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	0.02013	0.02412	-0.00444	0.03521	0.02458	0.04268
225.86207	0.02032	0.02421	-0.00454	0.03547	0.02486	0.04295
226.72414	0.01570	0.02331	-0.00737	0.03409	0.02308	0.04129
227.58621	0.01367	0.02344	-0.01025	0.03436	0.02392	0.04160
228.44828	0.01584	0.02349	-0.00982	0.03451	0.02566	0.04175
229.31034	0.01714	0.02356	-0.00649	0.03462	0.02363	0.04188
230.17241	0.01593	0.02367	-0.00623	0.03486	0.02216	0.04213
231.03448	0.01833	0.02403	-0.00701	0.03428	0.02534	0.04186
231.89655	0.02041	0.02408	-0.00649	0.03454	0.02690	0.04210
232.75862	0.01750	0.02426	-0.00670	0.03480	0.02420	0.04242
233.62069	0.00489	0.02331	-0.02033	0.03328	0.02522	0.04063
234.48276	0.00585	0.02340	-0.01881	0.03347	0.02466	0.04084
235.34483	0.00561	0.02354	-0.01543	0.03351	0.02105	0.04096
236.20690	0.00395	0.02371	-0.01169	0.03365	0.01564	0.04116
237.06897	0.00638	0.02377	-0.00797	0.03372	0.01435	0.04126
237.93103	0.00942	0.02382	-0.00480	0.03387	0.01422	0.04141
238.79310	0.01133	0.02390	-0.00376	0.03413	0.01509	0.04167
239.65517	0.01369	0.02397	-0.00423	0.03444	0.01791	0.04196
240.51724	0.00897	0.02330	-0.00475	0.03322	0.01373	0.04058
241.37931	0.01343	0.02332	-0.00120	0.03339	0.01463	0.04072
242.24138	0.00711	0.02450	-0.00891	0.03444	0.01602	0.04227
243.10345	0.00763	0.02462	-0.00370	0.03448	0.01133	0.04237
243.96552	0.00410	0.02487	-0.00244	0.03463	0.00654	0.04263
244.82759	0.00985	0.02490	-0.00239	0.03492	0.01225	0.04289
245.68966	0.01255	0.02505	0.00047	0.03515	0.01207	0.04316
246.55172	0.01401	0.02521	0.00455	0.03534	0.00946	0.04341
247.41379	0.01836	0.02409	0.01318	0.03388	0.00519	0.04157
248.27586	0.01607	0.02442	0.01185	0.03437	0.00422	0.04216
249.13793	0.01403	0.02478	0.01492	0.03480	-0.00089	0.04272
250.00000	0.03151	0.02666	0.01537	0.03844	0.01614	0.04678
