Boundary	Data 3SVJ_NonClosure	Data 3SVJ_NC_err	Background MC 3SVJ_NonClosure	Background MC 3SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	0.03823	0.10121	0.10809	0.14562	-0.06987	0.17733
225.86207	0.04400	0.10060	0.10868	0.14558	-0.06468	0.17696
226.72414	0.03918	0.09621	0.14204	0.13506	-0.10287	0.16582
227.58621	0.01976	0.09815	0.13805	0.13575	-0.11830	0.16751
228.44828	0.01782	0.09834	0.13940	0.13566	-0.12158	0.16755
229.31034	0.02183	0.09794	0.13936	0.13577	-0.11753	0.16740
230.17241	0.03164	0.09696	0.14152	0.13559	-0.10988	0.16669
231.03448	-0.06964	0.10756	0.18769	0.13225	-0.25733	0.17047
231.89655	-0.06200	0.10682	0.18545	0.13270	-0.24745	0.17035
232.75862	-0.06053	0.10671	0.19066	0.13192	-0.25119	0.16968
233.62069	-0.09259	0.10392	0.22796	0.11828	-0.32055	0.15745
234.48276	-0.08788	0.10348	0.22837	0.11830	-0.31625	0.15717
235.34483	-0.08831	0.10354	0.22982	0.11819	-0.31812	0.15713
236.20690	-0.10385	0.10506	0.25900	0.11329	-0.36285	0.15451
237.06897	-0.10518	0.10524	0.26054	0.11321	-0.36573	0.15457
237.93103	-0.09609	0.10441	0.25882	0.11365	-0.35491	0.15433
238.79310	-0.08279	0.10321	0.26021	0.11354	-0.34300	0.15344
239.65517	-0.08838	0.10379	0.26179	0.11342	-0.35018	0.15374
240.51724	-0.03693	0.09517	0.24957	0.10949	-0.28650	0.14507
241.37931	-0.04054	0.09556	0.21262	0.11458	-0.25316	0.14920
242.24138	-0.03756	0.09876	0.20754	0.12467	-0.24510	0.15904
243.10345	-0.03654	0.09877	0.20906	0.12459	-0.24560	0.15899
243.96552	-0.02977	0.09821	0.20293	0.12584	-0.23270	0.15963
244.82759	-0.02874	0.09824	0.19970	0.12665	-0.22845	0.16028
245.68966	-0.03771	0.09933	0.20228	0.12655	-0.23999	0.16088
246.55172	-0.02722	0.09844	0.19717	0.12778	-0.22439	0.16131
247.41379	-0.00868	0.09218	0.09543	0.13407	-0.10411	0.16271
248.27586	-0.01600	0.09319	0.09860	0.13413	-0.11461	0.16332
249.13793	-0.00265	0.09233	0.09421	0.13546	-0.09686	0.16393
250.00000	0.04199	0.09008	0.17122	0.12735	-0.12923	0.15599
