Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	0.01014	0.01561	0.00240	0.02381	0.00775	0.02847
225.86207	0.00991	0.01563	0.00284	0.02391	0.00707	0.02857
226.72414	0.01737	0.01482	-0.00605	0.02291	0.02341	0.02728
227.58621	0.01542	0.01487	-0.00918	0.02309	0.02460	0.02746
228.44828	0.01488	0.01490	-0.00690	0.02314	0.02178	0.02752
229.31034	0.01416	0.01494	-0.00398	0.02317	0.01814	0.02757
230.17241	0.01346	0.01497	-0.00530	0.02332	0.01876	0.02771
231.03448	0.02379	0.01495	0.00026	0.02338	0.02353	0.02775
231.89655	0.02270	0.01499	0.00214	0.02345	0.02056	0.02783
232.75862	0.02367	0.01501	0.00555	0.02349	0.01811	0.02787
233.62069	0.01176	0.01435	0.00542	0.02218	0.00635	0.02642
234.48276	0.01065	0.01440	0.00285	0.02235	0.00780	0.02658
235.34483	0.01142	0.01442	-0.00001	0.02251	0.01143	0.02673
236.20690	0.01015	0.01447	0.00002	0.02262	0.01012	0.02685
237.06897	0.00795	0.01453	0.00122	0.02271	0.00673	0.02696
237.93103	0.00736	0.01457	0.00201	0.02279	0.00535	0.02705
238.79310	0.00809	0.01459	-0.00061	0.02293	0.00870	0.02718
239.65517	0.00582	0.01466	-0.00107	0.02308	0.00688	0.02735
240.51724	0.00451	0.01418	-0.01229	0.02256	0.01680	0.02664
241.37931	0.00423	0.01424	-0.00944	0.02270	0.01367	0.02680
242.24138	-0.00080	0.01496	-0.01856	0.02368	0.01776	0.02801
243.10345	-0.00119	0.01506	-0.02102	0.02398	0.01983	0.02832
243.96552	-0.00290	0.01517	-0.02201	0.02428	0.01911	0.02863
244.82759	-0.00354	0.01525	-0.01878	0.02443	0.01524	0.02880
245.68966	-0.00960	0.01542	-0.01965	0.02467	0.01004	0.02909
246.55172	-0.00895	0.01548	-0.02016	0.02491	0.01121	0.02932
247.41379	-0.01602	0.01496	-0.01595	0.02366	-0.00007	0.02799
248.27586	-0.01351	0.01500	-0.01441	0.02383	0.00090	0.02815
249.13793	-0.01192	0.01504	-0.01323	0.02399	0.00131	0.02832
250.00000	-0.00986	0.01518	-0.01321	0.02444	0.00335	0.02877
