Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	0.04041	0.04392	-0.05339	0.06180	0.09380	0.07581
225.86207	0.04182	0.04375	-0.05567	0.06172	0.09749	0.07566
226.72414	0.04216	0.04172	-0.03974	0.05796	0.08190	0.07141
227.58621	0.04041	0.04158	-0.04351	0.05802	0.08393	0.07138
228.44828	0.03730	0.04156	-0.04646	0.05815	0.08375	0.07148
229.31034	0.03262	0.04159	-0.04497	0.05793	0.07759	0.07131
230.17241	0.03314	0.04142	-0.04752	0.05790	0.08066	0.07119
231.03448	0.02434	0.04233	-0.02983	0.05826	0.05417	0.07202
231.89655	0.02738	0.04204	-0.02881	0.05799	0.05619	0.07162
232.75862	0.02741	0.04189	-0.02554	0.05764	0.05295	0.07126
233.62069	0.04210	0.03873	-0.02217	0.05410	0.06427	0.06654
234.48276	0.04407	0.03847	-0.02320	0.05402	0.06727	0.06632
235.34483	0.04554	0.03825	-0.02904	0.05435	0.07458	0.06647
236.20690	0.04733	0.03809	-0.02345	0.05406	0.07078	0.06613
237.06897	0.04328	0.03812	-0.01666	0.05370	0.05994	0.06586
237.93103	0.04424	0.03802	-0.02729	0.05429	0.07154	0.06628
238.79310	0.04223	0.03797	-0.02589	0.05411	0.06811	0.06610
239.65517	0.03379	0.03816	-0.01944	0.05410	0.05323	0.06621
240.51724	0.02657	0.03681	0.00614	0.05125	0.02043	0.06310
241.37931	0.02542	0.03666	0.00736	0.05100	0.01806	0.06281
242.24138	0.01805	0.03842	0.00304	0.05133	0.01501	0.06412
243.10345	0.01176	0.03844	-0.00037	0.05137	0.01213	0.06416
243.96552	0.01604	0.03811	-0.00990	0.05189	0.02594	0.06439
244.82759	0.01042	0.03820	-0.00540	0.05164	0.01582	0.06423
245.68966	0.00244	0.03838	0.00492	0.05111	-0.00248	0.06392
246.55172	-0.00200	0.03844	-0.00114	0.05149	-0.00086	0.06426
247.41379	-0.01000	0.03688	-0.02249	0.05018	0.01249	0.06227
248.27586	-0.00309	0.03654	-0.02368	0.05047	0.02058	0.06231
249.13793	0.00071	0.03632	-0.03775	0.05124	0.03846	0.06280
250.00000	0.00764	0.03593	-0.03033	0.05132	0.03797	0.06265
