Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	0.00134	0.01952	-0.00187	0.02354	0.00321	0.03058
225.86207	0.00038	0.01956	-0.00036	0.02362	0.00074	0.03067
226.72414	0.00621	0.01857	-0.00440	0.02273	0.01062	0.02935
227.58621	0.00501	0.01861	-0.00316	0.02284	0.00816	0.02946
228.44828	0.00705	0.01860	-0.00279	0.02295	0.00984	0.02954
229.31034	0.00829	0.01860	-0.00297	0.02307	0.01126	0.02963
230.17241	0.01106	0.01857	-0.00517	0.02323	0.01623	0.02974
231.03448	0.01854	0.01871	0.01300	0.02285	0.00553	0.02953
231.89655	0.02171	0.01867	0.01372	0.02295	0.00799	0.02959
232.75862	0.02410	0.01866	0.01523	0.02303	0.00887	0.02964
233.62069	0.00711	0.01792	0.00468	0.02199	0.00243	0.02837
234.48276	0.00495	0.01799	0.00354	0.02212	0.00141	0.02851
235.34483	0.00808	0.01796	0.00296	0.02226	0.00513	0.02860
236.20690	0.00776	0.01800	-0.00124	0.02246	0.00901	0.02878
237.06897	0.00681	0.01805	0.00171	0.02250	0.00509	0.02885
237.93103	0.00753	0.01807	0.00228	0.02260	0.00525	0.02894
238.79310	0.00422	0.01816	0.00026	0.02278	0.00397	0.02913
239.65517	0.00560	0.01818	0.00174	0.02290	0.00386	0.02923
240.51724	0.01004	0.01744	0.00373	0.02217	0.00632	0.02821
241.37931	0.01087	0.01749	0.00365	0.02238	0.00721	0.02840
242.24138	0.00931	0.01828	-0.00343	0.02347	0.01275	0.02975
243.10345	0.00778	0.01840	-0.00461	0.02377	0.01239	0.03006
243.96552	0.00606	0.01852	-0.00802	0.02412	0.01408	0.03041
244.82759	0.00741	0.01858	-0.00677	0.02430	0.01417	0.03059
245.68966	0.00623	0.01868	-0.00626	0.02450	0.01249	0.03081
246.55172	0.00725	0.01874	-0.00620	0.02469	0.01345	0.03100
247.41379	0.01606	0.01775	-0.00574	0.02371	0.02180	0.02962
248.27586	0.01681	0.01781	-0.00461	0.02390	0.02142	0.02980
249.13793	0.01479	0.01793	-0.01056	0.02422	0.02534	0.03013
250.00000	0.01139	0.01818	-0.00897	0.02464	0.02037	0.03062
