Boundary	Data 2PSVJ_NonClosure	Data 2PSVJ_NC_err	Background MC 2PSVJ_NonClosure	Background MC 2PSVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	0.47460	0.12675	0.46053	0.22591	0.01407	0.25904
0.32069	0.45791	0.12891	0.50018	0.20507	-0.04226	0.24222
0.34138	0.48444	0.11866	0.47127	0.22056	0.01318	0.25046
0.36207	0.47166	0.12232	0.46646	0.21533	0.00521	0.24765
0.38276	0.40580	0.13675	0.48863	0.20926	-0.08283	0.24997
0.40345	0.32376	0.15465	0.45351	0.22566	-0.12974	0.27357
0.42414	0.34804	0.14682	0.40556	0.24793	-0.05752	0.28814
0.44483	0.35474	0.14974	-0.25787	0.75675	0.61260	0.77142
0.46552	0.28733	0.16097	-0.38710	0.80502	0.67443	0.82096
0.48621	0.25447	0.16851	-0.24979	0.73004	0.50426	0.74924
0.50690	0.22853	0.17613	-0.27035	0.73578	0.49888	0.75656
0.52759	0.22756	0.17473	-0.28727	0.72076	0.51482	0.74163
0.54828	0.22123	0.18155	-0.32398	0.73858	0.54521	0.76056
0.56897	0.20975	0.18911	-0.30932	0.71598	0.51908	0.74054
0.58966	-0.14247	0.28732	-0.19109	0.64201	0.04862	0.70337
0.61034	-0.21100	0.29387	-0.11557	0.59385	-0.09543	0.66258
0.63103	-0.06194	0.25229	-0.13380	0.59080	0.07186	0.64241
0.65172	-0.11288	0.26533	-0.09780	0.58458	-0.01508	0.64197
0.67241	-0.19318	0.28847	-0.03081	0.56374	-0.16237	0.63326
0.69310	-0.41182	0.34274	-0.03224	0.56142	-0.37958	0.65777
0.71379	-0.38806	0.33283	0.49402	0.18183	-0.88208	0.37926
0.73448	-0.20642	0.28302	0.49605	0.17897	-0.70246	0.33486
0.75517	-0.32595	0.31110	0.49716	0.17660	-0.82311	0.35773
0.77586	-0.22028	0.28554	0.45871	0.18921	-0.67899	0.34254
0.79655	-0.22254	0.28231	0.45359	0.18833	-0.67613	0.33936
0.81724	-0.26481	0.28693	0.46628	0.18228	-0.73109	0.33993
0.83793	-0.16655	0.25606	0.49700	0.17047	-0.66356	0.30761
0.85862	-0.19674	0.25153	0.47597	0.17339	-0.67270	0.30550
0.87931	-0.07097	0.22199	0.41514	0.18776	-0.48611	0.29075
0.90000	-0.32598	0.24384	0.15407	0.35357	-0.48005	0.42950
