Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.09558	0.01965	-0.07536	0.02695	-0.02022	0.03335
0.32069	-0.08710	0.01949	-0.06289	0.02653	-0.02420	0.03292
0.34138	-0.08859	0.02013	-0.07114	0.02746	-0.01744	0.03405
0.36207	-0.08134	0.02033	-0.06379	0.02779	-0.01755	0.03443
0.38276	-0.08095	0.01998	-0.04785	0.02692	-0.03310	0.03353
0.40345	-0.08406	0.02019	-0.05147	0.02713	-0.03259	0.03382
0.42414	-0.07509	0.02011	-0.04071	0.02664	-0.03437	0.03338
0.44483	-0.06796	0.02005	-0.05130	0.02676	-0.01666	0.03343
0.46552	-0.07320	0.01977	-0.05982	0.02682	-0.01339	0.03332
0.48621	-0.07607	0.01988	-0.05310	0.02699	-0.02298	0.03352
0.50690	-0.07072	0.01989	-0.05562	0.02741	-0.01510	0.03386
0.52759	-0.07497	0.01958	-0.04375	0.02700	-0.03122	0.03335
0.54828	-0.07031	0.01951	-0.03398	0.02658	-0.03632	0.03297
0.56897	-0.06534	0.01939	-0.03416	0.02698	-0.03118	0.03322
0.58966	-0.06200	0.01936	-0.02991	0.02721	-0.03209	0.03340
0.61034	-0.06512	0.01873	-0.03618	0.02616	-0.02895	0.03218
0.63103	-0.06645	0.01880	-0.03637	0.02606	-0.03008	0.03213
0.65172	-0.06686	0.01876	-0.05367	0.02693	-0.01319	0.03282
0.67241	-0.05118	0.01843	-0.05170	0.02692	0.00052	0.03262
0.69310	-0.05910	0.01824	-0.04518	0.02629	-0.01392	0.03200
0.71379	-0.05640	0.01818	-0.03010	0.02619	-0.02630	0.03188
0.73448	-0.05741	0.01818	-0.03162	0.02614	-0.02579	0.03184
0.75517	-0.06474	0.01798	-0.03547	0.02568	-0.02927	0.03135
0.77586	-0.06990	0.01804	-0.03082	0.02557	-0.03908	0.03129
0.79655	-0.06849	0.01796	-0.03435	0.02524	-0.03415	0.03098
0.81724	-0.07654	0.01807	-0.02576	0.02487	-0.05078	0.03074
0.83793	-0.06872	0.01754	-0.02916	0.02473	-0.03956	0.03032
0.85862	-0.06219	0.01725	-0.02874	0.02441	-0.03345	0.02989
0.87931	-0.05085	0.01668	-0.01634	0.02385	-0.03451	0.02911
0.90000	-0.06748	0.01466	-0.01758	0.02094	-0.04990	0.02556
