Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.00367	0.02350	-0.02604	0.02366	0.02238	0.03334
0.32069	-0.00280	0.02336	-0.02479	0.02417	0.02199	0.03361
0.34138	0.00446	0.02250	-0.01879	0.02454	0.02325	0.03329
0.36207	0.00150	0.02289	-0.00995	0.02477	0.01145	0.03373
0.38276	-0.00164	0.02279	-0.01636	0.02465	0.01472	0.03357
0.40345	-0.00718	0.02317	0.00080	0.02470	-0.00797	0.03387
0.42414	-0.00716	0.02331	-0.01230	0.02520	0.00514	0.03433
0.44483	0.00581	0.02330	-0.01567	0.02523	0.02148	0.03434
0.46552	-0.00409	0.02314	-0.01261	0.02509	0.00852	0.03413
0.48621	-0.01545	0.02341	-0.00644	0.02511	-0.00901	0.03433
0.50690	-0.02248	0.02202	0.00307	0.02348	-0.02554	0.03219
0.52759	-0.01808	0.02147	-0.00416	0.02337	-0.01392	0.03173
0.54828	-0.03058	0.02157	-0.00434	0.02343	-0.02624	0.03185
0.56897	-0.02062	0.02117	-0.01004	0.02348	-0.01058	0.03161
0.58966	-0.01556	0.02079	-0.01675	0.02294	0.00119	0.03095
0.61034	-0.02200	0.02011	-0.02037	0.02253	-0.00163	0.03020
0.63103	-0.02458	0.01987	-0.00967	0.02213	-0.01490	0.02974
0.65172	-0.01881	0.01947	-0.00278	0.02180	-0.01603	0.02923
0.67241	-0.01451	0.01836	0.00180	0.02097	-0.01631	0.02787
0.69310	-0.01805	0.01792	-0.00016	0.02041	-0.01789	0.02716
0.71379	-0.00560	0.01814	-0.01293	0.02177	0.00733	0.02834
0.73448	-0.00305	0.01774	-0.01166	0.02125	0.00860	0.02768
0.75517	-0.00975	0.01729	-0.00796	0.02047	-0.00179	0.02679
0.77586	-0.00179	0.01670	-0.00895	0.02013	0.00716	0.02615
0.79655	-0.00426	0.01628	-0.00617	0.01981	0.00191	0.02564
0.81724	-0.00381	0.01583	0.00372	0.01914	-0.00753	0.02484
0.83793	-0.00178	0.01453	-0.00453	0.01781	0.00275	0.02298
0.85862	-0.01341	0.01426	-0.00691	0.01750	-0.00650	0.02257
0.87931	-0.01952	0.01394	-0.00210	0.01712	-0.01742	0.02208
0.90000	-0.01019	0.01324	-0.01680	0.01670	0.00661	0.02131
