Boundary	Data 1SVJ_NonClosure	Data 1SVJ_NC_err	Background MC 1SVJ_NonClosure	Background MC 1SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.02469	0.08616	0.04659	0.10679	-0.07127	0.13722
0.32069	-0.06730	0.08812	-0.03755	0.11641	-0.02975	0.14600
0.34138	0.04068	0.07547	-0.01745	0.11188	0.05813	0.13496
0.36207	0.03338	0.07566	-0.07641	0.12266	0.10979	0.14412
0.38276	0.05542	0.07254	0.01394	0.10944	0.04148	0.13130
0.40345	0.05917	0.07191	0.00679	0.10881	0.05238	0.13043
0.42414	0.06979	0.07071	-0.03843	0.11677	0.10822	0.13651
0.44483	0.04959	0.07199	0.04797	0.11559	0.00162	0.13617
0.46552	0.03873	0.07077	0.05787	0.11128	-0.01914	0.13187
0.48621	0.04769	0.06911	0.07196	0.11224	-0.02427	0.13181
0.50690	0.02092	0.06606	0.07136	0.10363	-0.05044	0.12289
0.52759	0.01834	0.06476	0.04920	0.09888	-0.03086	0.11820
0.54828	0.03806	0.06212	0.00523	0.10049	0.03283	0.11814
0.56897	0.02198	0.06211	0.04295	0.09711	-0.02097	0.11527
0.58966	0.02820	0.06044	0.00341	0.09833	0.02480	0.11542
0.61034	0.06304	0.05576	-0.03447	0.09959	0.09751	0.11414
0.63103	0.05493	0.05537	-0.01552	0.09757	0.07045	0.11219
0.65172	0.05066	0.05478	-0.05781	0.10089	0.10848	0.11480
0.67241	0.03248	0.05251	-0.06708	0.09506	0.09956	0.10860
0.69310	-0.01379	0.05341	-0.05455	0.09094	0.04076	0.10547
0.71379	-0.02268	0.05520	-0.05813	0.09132	0.03545	0.10671
0.73448	-0.03510	0.05429	-0.02491	0.08966	-0.01019	0.10482
0.75517	-0.04466	0.05306	-0.04358	0.08750	-0.00108	0.10233
0.77586	-0.03894	0.05112	-0.01523	0.08271	-0.02371	0.09723
0.79655	-0.05465	0.05033	-0.03919	0.08100	-0.01546	0.09536
0.81724	-0.06136	0.04907	-0.09633	0.08301	0.03497	0.09643
0.83793	-0.04250	0.04449	-0.09361	0.07760	0.05111	0.08945
0.85862	-0.05182	0.04336	-0.08725	0.07584	0.03543	0.08737
0.87931	-0.04650	0.04175	-0.11971	0.07570	0.07321	0.08645
0.90000	-0.05891	0.04018	-0.08907	0.07170	0.03016	0.08220
