Boundary	Data 1SVJ_NonClosure	Data 1SVJ_NC_err	Background MC 1SVJ_NonClosure	Background MC 1SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	0.00015	0.02620	-0.02441	0.04291	0.02456	0.05027
225.86207	0.00268	0.02612	-0.01378	0.04265	0.01646	0.05001
226.72414	-0.00591	0.02515	-0.02920	0.04161	0.02329	0.04862
227.58621	-0.00433	0.02511	-0.03006	0.04178	0.02572	0.04874
228.44828	-0.00812	0.02522	-0.01915	0.04153	0.01103	0.04858
229.31034	-0.00724	0.02521	-0.01324	0.04146	0.00600	0.04853
230.17241	-0.01497	0.02543	-0.01723	0.04184	0.00226	0.04896
231.03448	-0.00588	0.02569	-0.02613	0.04335	0.02025	0.05039
231.89655	-0.00832	0.02580	-0.02474	0.04354	0.01642	0.05061
232.75862	-0.00447	0.02576	-0.02639	0.04391	0.02192	0.05091
233.62069	-0.01158	0.02452	-0.02757	0.04143	0.01598	0.04814
234.48276	-0.00784	0.02452	-0.02931	0.04190	0.02147	0.04855
235.34483	-0.00480	0.02455	-0.02966	0.04233	0.02486	0.04893
236.20690	-0.00065	0.02458	-0.03024	0.04271	0.02959	0.04928
237.06897	0.00896	0.02451	-0.02921	0.04319	0.03817	0.04966
237.93103	0.00432	0.02481	-0.03193	0.04395	0.03625	0.05047
238.79310	0.00118	0.02513	-0.04161	0.04508	0.04280	0.05161
239.65517	-0.00022	0.02543	-0.04259	0.04577	0.04237	0.05236
240.51724	-0.01674	0.02516	-0.04265	0.04438	0.02591	0.05102
241.37931	-0.01185	0.02543	-0.03478	0.04506	0.02293	0.05175
242.24138	-0.01501	0.02712	-0.01145	0.04567	-0.00356	0.05312
243.10345	-0.01889	0.02780	-0.00023	0.04660	-0.01865	0.05426
243.96552	-0.01998	0.02856	-0.01387	0.04840	-0.00611	0.05620
244.82759	-0.02028	0.02949	-0.00004	0.04968	-0.02025	0.05778
245.68966	-0.00278	0.03016	-0.01275	0.05214	0.00997	0.06023
246.55172	0.01363	0.03108	-0.01870	0.05552	0.03233	0.06363
247.41379	0.03217	0.03069	-0.05379	0.05770	0.08596	0.06536
248.27586	0.03307	0.03308	-0.01922	0.06022	0.05229	0.06871
249.13793	0.01519	0.03749	0.00614	0.06477	0.00904	0.07484
250.00000	0.04059	0.05175	0.07405	0.08587	-0.03347	0.10026
