Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	0.00143	0.06875	-0.08965	0.13670	0.09108	0.15302
225.86207	-0.00586	0.06896	-0.08706	0.13533	0.08120	0.15188
226.72414	-0.01576	0.06594	-0.10106	0.13235	0.08530	0.14786
227.58621	-0.02341	0.06597	-0.13943	0.13672	0.11602	0.15181
228.44828	-0.01832	0.06533	-0.20511	0.14470	0.18679	0.15877
229.31034	-0.03421	0.06600	-0.17248	0.14230	0.13826	0.15686
230.17241	-0.04161	0.06614	-0.18457	0.14293	0.14296	0.15749
231.03448	-0.04179	0.06616	-0.07020	0.13700	0.02841	0.15214
231.89655	-0.02480	0.06480	-0.06297	0.13560	0.03817	0.15029
232.75862	-0.03320	0.06491	-0.03919	0.13271	0.00600	0.14774
233.62069	-0.01652	0.06021	-0.03358	0.12311	0.01706	0.13704
234.48276	-0.02538	0.06052	-0.04476	0.12389	0.01937	0.13788
235.34483	-0.00615	0.05922	-0.00856	0.11919	0.00241	0.13309
236.20690	-0.01622	0.05968	-0.01339	0.11944	-0.00282	0.13352
237.06897	-0.00537	0.05896	-0.01725	0.11971	0.01189	0.13344
237.93103	0.00728	0.05815	-0.00721	0.11852	0.01448	0.13201
238.79310	0.00764	0.05810	-0.01299	0.11907	0.02064	0.13249
239.65517	0.03648	0.05647	-0.02422	0.12075	0.06070	0.13330
240.51724	0.03060	0.05476	0.01021	0.11128	0.02040	0.12402
241.37931	0.04868	0.05397	0.02460	0.11069	0.02408	0.12314
242.24138	0.03066	0.05743	0.07572	0.11605	-0.04506	0.12948
243.10345	0.04184	0.05730	0.05081	0.12130	-0.00897	0.13415
243.96552	0.04808	0.05751	0.06060	0.12315	-0.01252	0.13591
244.82759	0.05149	0.05821	0.10023	0.12166	-0.04874	0.13487
245.68966	0.06467	0.05859	0.04067	0.13320	0.02401	0.14552
246.55172	0.01866	0.06343	0.03656	0.13754	-0.01791	0.15146
247.41379	-0.04226	0.06712	-0.05764	0.15054	0.01537	0.16483
248.27586	-0.01380	0.06852	-0.04106	0.16177	0.02726	0.17568
249.13793	-0.04098	0.07657	-0.06253	0.18427	0.02155	0.19955
250.00000	-0.07207	0.10652	0.09621	0.18813	-0.16828	0.21619
